NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	GOBP_MUSCLE_ORGAN_MORPHOGENESIS		16	0.508927	1.3599551	0.14185639	0.617433	1.0	440	tags=44%, list=20%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		16	0.5085983	1.3574936	0.11844332	0.6211192	1.0	587	tags=56%, list=26%, signal=76%	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS		32	0.43169197	1.3554553	0.0995106	0.6234828	1.0	299	tags=34%, list=13%, signal=39%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		29	0.44729632	1.352787	0.13665594	0.627885	1.0	520	tags=28%, list=23%, signal=35%	
GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL	GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL		250	0.318164	1.3506211	0.021356784	0.63047177	1.0	364	tags=26%, list=16%, signal=28%	
GOBP_WNT_SIGNALING_PATHWAY	GOBP_WNT_SIGNALING_PATHWAY		79	0.3707964	1.3488284	0.06355932	0.63159347	1.0	487	tags=37%, list=22%, signal=45%	
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		69	0.3721104	1.3474939	0.076595746	0.63187563	1.0	321	tags=25%, list=14%, signal=28%	
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT		19	0.4830451	1.3451526	0.14653784	0.63448775	1.0	558	tags=47%, list=25%, signal=63%	
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE		30	0.44116125	1.3444208	0.10194175	0.632434	1.0	592	tags=47%, list=26%, signal=63%	
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM		129	0.3433663	1.3439165	0.05657895	0.6296062	1.0	475	tags=29%, list=21%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		30	0.43479577	1.3426703	0.11382114	0.6291407	1.0	398	tags=40%, list=18%, signal=48%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS		20	0.47129047	1.3332852	0.14968152	0.65780306	1.0	629	tags=50%, list=28%, signal=69%	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS		127	0.3389343	1.3324361	0.05668016	0.65606207	1.0	335	tags=26%, list=15%, signal=29%	
GOBP_CARDIAC_CONDUCTION	GOBP_CARDIAC_CONDUCTION		20	0.4757224	1.329085	0.1356784	0.6634633	1.0	595	tags=55%, list=27%, signal=74%	
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_ANIMAL_ORGAN_MORPHOGENESIS		173	0.32207626	1.32872	0.046814043	0.659895	1.0	500	tags=28%, list=22%, signal=34%	
GOBP_RENAL_SYSTEM_DEVELOPMENT	GOBP_RENAL_SYSTEM_DEVELOPMENT		54	0.37983352	1.3273672	0.1119403	0.6601186	1.0	360	tags=22%, list=16%, signal=26%	
GOBP_METAL_ION_TRANSPORT	GOBP_METAL_ION_TRANSPORT		110	0.34831396	1.3249193	0.058432937	0.6641016	1.0	592	tags=33%, list=26%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION	GOBP_NEGATIVE_REGULATION_OF_TRANSLATION		19	0.47521555	1.3226969	0.1440678	0.6668677	1.0	309	tags=42%, list=14%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		18	0.48603797	1.3196304	0.15177065	0.6735359	1.0	588	tags=44%, list=26%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS		253	0.30963206	1.3176849	0.039263804	0.6753849	1.0	321	tags=21%, list=14%, signal=22%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		54	0.37854475	1.3168696	0.120765835	0.6735874	1.0	350	tags=20%, list=16%, signal=24%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		32	0.4226923	1.313128	0.16144201	0.682318	1.0	335	tags=38%, list=15%, signal=43%	
GOBP_MAMMARY_GLAND_DEVELOPMENT	GOBP_MAMMARY_GLAND_DEVELOPMENT		30	0.4302478	1.3111613	0.1540931	0.68478906	1.0	349	tags=30%, list=16%, signal=35%	
GOBP_HOMEOSTATIC_PROCESS	GOBP_HOMEOSTATIC_PROCESS		247	0.306361	1.3108699	0.043373495	0.6811568	1.0	355	tags=23%, list=16%, signal=24%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		20	0.46522373	1.3090467	0.15562914	0.6829736	1.0	1	tags=5%, list=0%, signal=5%	
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS		40	0.40073457	1.3088547	0.1344	0.67902905	1.0	335	tags=30%, list=15%, signal=35%	
GOBP_RESPONSE_TO_CARBOHYDRATE	GOBP_RESPONSE_TO_CARBOHYDRATE		29	0.4239809	1.3068149	0.12012987	0.6818854	1.0	442	tags=38%, list=20%, signal=47%	
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		18	0.4712283	1.3043793	0.16483517	0.68641746	1.0	870	tags=72%, list=39%, signal=117%	
GOBP_GOLGI_ORGANIZATION	GOBP_GOLGI_ORGANIZATION		16	0.48564982	1.301484	0.15932204	0.69196725	1.0	427	tags=63%, list=19%, signal=77%	
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT		65	0.36693475	1.2990522	0.10460251	0.695959	1.0	428	tags=29%, list=19%, signal=35%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		33	0.41505253	1.2976831	0.14379086	0.69638944	1.0	319	tags=21%, list=14%, signal=24%	
GOBP_EYE_MORPHOGENESIS	GOBP_EYE_MORPHOGENESIS		30	0.42975062	1.2975123	0.1656051	0.69247603	1.0	500	tags=33%, list=22%, signal=42%	
GOBP_EMBRYO_DEVELOPMENT	GOBP_EMBRYO_DEVELOPMENT		158	0.31944695	1.2922313	0.07496823	0.7066289	1.0	470	tags=26%, list=21%, signal=31%	
GOBP_RNA_LOCALIZATION	GOBP_RNA_LOCALIZATION		19	0.4727404	1.2920045	0.18302828	0.70293814	1.0	208	tags=32%, list=9%, signal=35%	
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS		20	0.45395768	1.2899032	0.1734694	0.7058639	1.0	420	tags=35%, list=19%, signal=43%	
GOBP_JNK_CASCADE	GOBP_JNK_CASCADE		38	0.40254363	1.2863358	0.13709678	0.71423984	1.0	350	tags=24%, list=16%, signal=28%	
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION		75	0.35371718	1.2854683	0.11465893	0.712904	1.0	309	tags=29%, list=14%, signal=33%	
GOBP_EXPORT_FROM_CELL	GOBP_EXPORT_FROM_CELL		143	0.3183933	1.2836183	0.080624186	0.7149333	1.0	289	tags=20%, list=13%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION		113	0.3287134	1.283407	0.09015257	0.7113329	1.0	349	tags=27%, list=16%, signal=30%	
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS		187	0.30955714	1.2829137	0.05897436	0.7089044	1.0	485	tags=28%, list=22%, signal=33%	
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS		16	0.47715348	1.2797575	0.19932432	0.7154849	1.0	430	tags=44%, list=19%, signal=54%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		19	0.4706646	1.2778627	0.18719211	0.7174115	1.0	113	tags=21%, list=5%, signal=22%	
GOBP_REGULATION_OF_KINASE_ACTIVITY	GOBP_REGULATION_OF_KINASE_ACTIVITY		32	0.41053522	1.2774444	0.15846154	0.71457064	1.0	321	tags=25%, list=14%, signal=29%	
GOBP_MONOATOMIC_ION_HOMEOSTASIS	GOBP_MONOATOMIC_ION_HOMEOSTASIS		81	0.34708086	1.2770604	0.11484594	0.71149457	1.0	423	tags=31%, list=19%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		22	0.44462878	1.276436	0.17495987	0.70947653	1.0	280	tags=36%, list=13%, signal=41%	
GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT		16	0.48125198	1.2741054	0.19425675	0.71338904	1.0	280	tags=31%, list=13%, signal=35%	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS		86	0.3472092	1.2733053	0.12191781	0.7122379	1.0	485	tags=35%, list=22%, signal=43%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		15	0.4864164	1.2719597	0.19831933	0.71267766	1.0	870	tags=73%, list=39%, signal=119%	
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		26	0.43814307	1.271629	0.18604651	0.70960516	1.0	287	tags=27%, list=13%, signal=31%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE	GOBP_REGULATION_OF_DEFENSE_RESPONSE		98	0.33611408	1.2709415	0.102011494	0.70791477	1.0	319	tags=22%, list=14%, signal=25%	
GOBP_REGULATION_OF_CELL_ADHESION	GOBP_REGULATION_OF_CELL_ADHESION		121	0.31887618	1.268899	0.11081442	0.7108449	1.0	431	tags=26%, list=19%, signal=30%	
GOBP_MIRNA_METABOLIC_PROCESS	GOBP_MIRNA_METABOLIC_PROCESS		23	0.44311368	1.26818	0.18421052	0.7092468	1.0	420	tags=35%, list=19%, signal=42%	
GOBP_PROTEIN_MODIFICATION_PROCESS	GOBP_PROTEIN_MODIFICATION_PROCESS		234	0.30120012	1.2680855	0.062962964	0.705541	1.0	353	tags=25%, list=16%, signal=26%	
GOBP_ADAPTIVE_THERMOGENESIS	GOBP_ADAPTIVE_THERMOGENESIS		22	0.44344738	1.2669033	0.19674797	0.7057143	1.0	526	tags=36%, list=24%, signal=47%	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS		26	0.42530537	1.2664125	0.16271722	0.7034484	1.0	175	tags=23%, list=8%, signal=25%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS		32	0.40712604	1.2645301	0.17637795	0.70602345	1.0	554	tags=44%, list=25%, signal=57%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS		204	0.30381462	1.2645109	0.059585493	0.70216817	1.0	385	tags=21%, list=17%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		19	0.46337977	1.2636021	0.19370861	0.7012832	1.0	512	tags=42%, list=23%, signal=54%	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MACROMOLECULE_CATABOLIC_PROCESS		187	0.3046907	1.2584977	0.100381196	0.7149182	1.0	420	tags=32%, list=19%, signal=36%	
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION		36	0.39730388	1.2584821	0.1671875	0.7110936	1.0	349	tags=25%, list=16%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION		62	0.3511804	1.2573277	0.14718615	0.7111843	1.0	420	tags=32%, list=19%, signal=39%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		22	0.44454864	1.2563385	0.2009804	0.710859	1.0	481	tags=50%, list=22%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		23	0.43074757	1.2562335	0.19212599	0.70747167	1.0	229	tags=35%, list=10%, signal=38%	
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS		212	0.3017171	1.2558622	0.08805031	0.704983	1.0	378	tags=23%, list=17%, signal=25%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		27	0.41748285	1.253575	0.19344774	0.7091416	1.0	440	tags=33%, list=20%, signal=41%	
GOBP_NEURAL_TUBE_DEVELOPMENT	GOBP_NEURAL_TUBE_DEVELOPMENT		25	0.42882028	1.2528834	0.17791411	0.7077219	1.0	470	tags=40%, list=21%, signal=50%	
GOBP_TRANSLATION	GOBP_TRANSLATION		57	0.36098832	1.2525731	0.14666666	0.70507544	1.0	309	tags=35%, list=14%, signal=40%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		21	0.44868624	1.2520796	0.19713831	0.70297635	1.0	201	tags=14%, list=9%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH		19	0.45018786	1.2498037	0.20695652	0.70697415	1.0	302	tags=37%, list=14%, signal=42%	
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT		15	0.48108992	1.2463521	0.23361345	0.7149203	1.0	420	tags=40%, list=19%, signal=49%	
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE		71	0.3468051	1.2460468	0.13469985	0.71238524	1.0	463	tags=35%, list=21%, signal=43%	
GOBP_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_NUCLEOTIDE_METABOLIC_PROCESS		55	0.3623096	1.2443596	0.15182482	0.71424645	1.0	287	tags=25%, list=13%, signal=28%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		19	0.44038978	1.2442164	0.20915033	0.71102226	1.0	310	tags=21%, list=14%, signal=24%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		45	0.3766226	1.2433437	0.18068536	0.7102555	1.0	420	tags=31%, list=19%, signal=38%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		18	0.45753223	1.2415911	0.21464226	0.7127212	1.0	593	tags=44%, list=27%, signal=60%	
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		19	0.45114452	1.2410008	0.20854701	0.71108115	1.0	307	tags=32%, list=14%, signal=36%	
GOBP_CELLULAR_RESPONSE_TO_LIPID	GOBP_CELLULAR_RESPONSE_TO_LIPID		81	0.33174917	1.2402158	0.14326242	0.7102433	1.0	368	tags=25%, list=16%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION	GOBP_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION		223	0.29586828	1.2359502	0.100871734	0.7211606	1.0	321	tags=21%, list=14%, signal=22%	
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS		32	0.40714818	1.2355983	0.1936508	0.7186307	1.0	462	tags=47%, list=21%, signal=58%	
GOBP_LYMPHOCYTE_ACTIVATION	GOBP_LYMPHOCYTE_ACTIVATION		97	0.3243731	1.23539	0.13146853	0.71585435	1.0	420	tags=27%, list=19%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION		53	0.36087054	1.2342812	0.1592262	0.7162928	1.0	512	tags=30%, list=23%, signal=38%	
GOBP_REGULATION_OF_PROTEIN_TRANSPORT	GOBP_REGULATION_OF_PROTEIN_TRANSPORT		54	0.35654837	1.2337784	0.17699115	0.71453476	1.0	361	tags=26%, list=16%, signal=30%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		15	0.47970918	1.2337321	0.24570447	0.7112271	1.0	1	tags=7%, list=0%, signal=7%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		61	0.34873354	1.2333993	0.15994021	0.70875555	1.0	477	tags=33%, list=21%, signal=41%	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	GOBP_SENSORY_ORGAN_MORPHOGENESIS		46	0.36988512	1.233382	0.19055118	0.7053962	1.0	500	tags=28%, list=22%, signal=36%	
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS		39	0.3784469	1.2311385	0.1964018	0.7095835	1.0	474	tags=33%, list=21%, signal=42%	
GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION		36	0.38981864	1.230956	0.19009584	0.70674306	1.0	265	tags=25%, list=12%, signal=28%	
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		61	0.35391364	1.2301818	0.17518248	0.70583403	1.0	434	tags=31%, list=19%, signal=38%	
GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT		40	0.37705648	1.2251527	0.19384615	0.7191359	1.0	397	tags=30%, list=18%, signal=36%	
GOBP_ADULT_BEHAVIOR	GOBP_ADULT_BEHAVIOR		15	0.46840808	1.2230271	0.22372882	0.72265804	1.0	824	tags=73%, list=37%, signal=115%	
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_REGULATION_OF_CIRCADIAN_RHYTHM		16	0.46219203	1.2209616	0.21087314	0.72596705	1.0	113	tags=25%, list=5%, signal=26%	
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT		23	0.43019047	1.216436	0.21656051	0.7376875	1.0	405	tags=30%, list=18%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY		17	0.4527771	1.2153835	0.23038398	0.7378456	1.0	185	tags=35%, list=8%, signal=38%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT		16	0.45822212	1.2153599	0.24390244	0.73453265	1.0	310	tags=19%, list=14%, signal=22%	
GOBP_NEURON_PROJECTION_GUIDANCE	GOBP_NEURON_PROJECTION_GUIDANCE		48	0.3646401	1.2144074	0.1837037	0.7343535	1.0	810	tags=52%, list=36%, signal=80%	
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		190	0.29130042	1.2139461	0.10844893	0.7326773	1.0	321	tags=23%, list=14%, signal=25%	
GOBP_MAINTENANCE_OF_CELL_NUMBER	GOBP_MAINTENANCE_OF_CELL_NUMBER		30	0.4011112	1.213932	0.22539683	0.7293835	1.0	405	tags=30%, list=18%, signal=36%	
GOBP_TUBE_FORMATION	GOBP_TUBE_FORMATION		29	0.3988286	1.2132684	0.2172471	0.7284905	1.0	512	tags=38%, list=23%, signal=49%	
GOBP_ACTIN_FILAMENT_ORGANIZATION	GOBP_ACTIN_FILAMENT_ORGANIZATION		69	0.33661163	1.2131643	0.1762963	0.72557944	1.0	577	tags=41%, list=26%, signal=53%	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT		47	0.3651105	1.213155	0.20145985	0.72235286	1.0	420	tags=30%, list=19%, signal=36%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		44	0.3715061	1.2126554	0.20543806	0.720928	1.0	353	tags=20%, list=16%, signal=24%	
GOBP_AMIDE_METABOLIC_PROCESS	GOBP_AMIDE_METABOLIC_PROCESS		57	0.35817897	1.2091284	0.18535127	0.7295837	1.0	528	tags=42%, list=24%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY		20	0.44547355	1.2090775	0.22013652	0.72651047	1.0	312	tags=30%, list=14%, signal=35%	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	GOBP_SENSORY_SYSTEM_DEVELOPMENT		66	0.33442688	1.2088498	0.19019316	0.72401494	1.0	500	tags=27%, list=22%, signal=34%	
GOBP_LYTIC_VACUOLE_ORGANIZATION	GOBP_LYTIC_VACUOLE_ORGANIZATION		22	0.42459342	1.2082373	0.22929937	0.7229134	1.0	334	tags=41%, list=15%, signal=48%	
GOBP_CIRCULATORY_SYSTEM_PROCESS	GOBP_CIRCULATORY_SYSTEM_PROCESS		98	0.31825832	1.2070457	0.1545961	0.723604	1.0	717	tags=40%, list=32%, signal=56%	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL		61	0.34441546	1.2069288	0.17503586	0.72078985	1.0	706	tags=43%, list=32%, signal=61%	
GOBP_POSTSYNAPSE_ASSEMBLY	GOBP_POSTSYNAPSE_ASSEMBLY		16	0.4632543	1.2052983	0.261944	0.7229731	1.0	706	tags=63%, list=32%, signal=91%	
GOBP_REGULATION_OF_JNK_CASCADE	GOBP_REGULATION_OF_JNK_CASCADE		29	0.39744094	1.2042378	0.23442623	0.72347564	1.0	350	tags=24%, list=16%, signal=28%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		54	0.35353756	1.2024901	0.21013413	0.7259886	1.0	247	tags=20%, list=11%, signal=22%	
GOBP_ARTERY_DEVELOPMENT	GOBP_ARTERY_DEVELOPMENT		23	0.41990137	1.201627	0.2216906	0.725645	1.0	405	tags=30%, list=18%, signal=37%	
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY		63	0.33607927	1.2005025	0.20236337	0.7261947	1.0	470	tags=33%, list=21%, signal=41%	
GOBP_REGULATION_OF_HEART_RATE	GOBP_REGULATION_OF_HEART_RATE		19	0.43868476	1.1994486	0.24459234	0.7266989	1.0	672	tags=53%, list=30%, signal=75%	
GOBP_PYRUVATE_METABOLIC_PROCESS	GOBP_PYRUVATE_METABOLIC_PROCESS		15	0.46232745	1.1992408	0.24637681	0.72439677	1.0	335	tags=40%, list=15%, signal=47%	
GOBP_CELL_ACTIVATION	GOBP_CELL_ACTIVATION		152	0.3007973	1.1990997	0.13592233	0.7218447	1.0	428	tags=24%, list=19%, signal=27%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		46	0.3594587	1.1984409	0.20583718	0.7210651	1.0	310	tags=22%, list=14%, signal=25%	
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		15	0.46459645	1.1977826	0.27586207	0.72030133	1.0	592	tags=40%, list=26%, signal=54%	
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS		23	0.4173495	1.1973668	0.24311927	0.7185368	1.0	378	tags=35%, list=17%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE		29	0.39207232	1.1965606	0.2423756	0.7182918	1.0	420	tags=31%, list=19%, signal=38%	
GOBP_ACTIN_FILAMENT_BASED_PROCESS	GOBP_ACTIN_FILAMENT_BASED_PROCESS		125	0.3087043	1.1944431	0.16986302	0.7222088	1.0	577	tags=38%, list=26%, signal=48%	
GOBP_POLYOL_METABOLIC_PROCESS	GOBP_POLYOL_METABOLIC_PROCESS		17	0.44074616	1.1934003	0.27804878	0.7227026	1.0	506	tags=41%, list=23%, signal=53%	
GOBP_REGULATION_OF_SYSTEM_PROCESS	GOBP_REGULATION_OF_SYSTEM_PROCESS		77	0.3236047	1.1903403	0.20501475	0.7295843	1.0	681	tags=38%, list=30%, signal=52%	
