NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ENERGY_HOMEOSTASIS	GOBP_ENERGY_HOMEOSTASIS		15	-0.3602775	-1.0319512	0.4262295	0.6520686	1.0	66	tags=13%, list=3%, signal=14%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		23	-0.32456863	-1.031163	0.41192412	0.6516881	1.0	76	tags=13%, list=3%, signal=13%	
GOBP_LIPID_LOCALIZATION	GOBP_LIPID_LOCALIZATION		63	-0.25569752	-1.0308475	0.399361	0.65011996	1.0	85	tags=11%, list=4%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		25	-0.31468937	-1.0279644	0.4197861	0.65481657	1.0	310	tags=24%, list=14%, signal=28%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		33	-0.29340133	-1.0277147	0.40710384	0.6529763	1.0	444	tags=30%, list=20%, signal=37%	
GOBP_REGULATION_OF_CELL_DEVELOPMENT	GOBP_REGULATION_OF_CELL_DEVELOPMENT		122	-0.22948577	-1.0264134	0.38321167	0.6538726	1.0	236	tags=14%, list=11%, signal=15%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION		121	-0.22577576	-1.019196	0.4	0.6689146	1.0	295	tags=18%, list=13%, signal=20%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		61	-0.2558698	-1.015559	0.39444444	0.67552894	1.0	177	tags=13%, list=8%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		31	-0.30400044	-1.0111972	0.45135134	0.68377846	1.0	504	tags=35%, list=23%, signal=45%	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY		39	-0.27921468	-1.0093163	0.43678162	0.6860637	1.0	251	tags=15%, list=11%, signal=17%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		17	-0.33929774	-1.008	0.44339624	0.6869941	1.0	165	tags=24%, list=7%, signal=25%	
GOBP_RESPONSE_TO_PEPTIDE	GOBP_RESPONSE_TO_PEPTIDE		129	-0.22218089	-1.0046343	0.4814815	0.6931355	1.0	83	tags=7%, list=4%, signal=7%	
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE		70	-0.24413039	-1.0041707	0.45047924	0.69185907	1.0	191	tags=14%, list=9%, signal=15%	
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION		27	-0.30395865	-1.0035276	0.44783714	0.6908942	1.0	287	tags=26%, list=13%, signal=29%	
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE		18	-0.34170225	-1.0032797	0.41666666	0.6890794	1.0	84	tags=11%, list=4%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY		18	-0.33744052	-0.99846375	0.47174448	0.69889206	1.0	282	tags=28%, list=13%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		22	-0.30908504	-0.9958218	0.46938777	0.70304495	1.0	369	tags=23%, list=17%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		21	-0.32348466	-0.9948043	0.44444445	0.703163	1.0	165	tags=19%, list=7%, signal=20%	
GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION		21	-0.3259706	-0.99455255	0.45384616	0.7014475	1.0	171	tags=24%, list=8%, signal=26%	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		48	-0.27365893	-0.99162906	0.46969697	0.7061477	1.0	233	tags=17%, list=10%, signal=18%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		16	-0.34335408	-0.99047416	0.44389027	0.70651925	1.0	287	tags=25%, list=13%, signal=28%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		18	-0.33584744	-0.98912716	0.49614397	0.7074386	1.0	66	tags=11%, list=3%, signal=11%	
GOBP_REGULATION_OF_EXOCYTOSIS	GOBP_REGULATION_OF_EXOCYTOSIS		36	-0.28404948	-0.9870804	0.47293448	0.71003306	1.0	171	tags=17%, list=8%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION		151	-0.21406059	-0.98492664	0.53648067	0.71282023	1.0	165	tags=12%, list=7%, signal=12%	
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		16	-0.34320712	-0.9847967	0.47355163	0.71064276	1.0	71	tags=13%, list=3%, signal=13%	
GOBP_PHAGOCYTOSIS	GOBP_PHAGOCYTOSIS		25	-0.3092877	-0.9845608	0.45918366	0.708747	1.0	354	tags=32%, list=16%, signal=38%	
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS		29	-0.29346457	-0.9828155	0.48066297	0.7105584	1.0	71	tags=10%, list=3%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		24	-0.30647215	-0.980426	0.50119334	0.71391857	1.0	368	tags=38%, list=16%, signal=44%	
GOBP_RHYTHMIC_PROCESS	GOBP_RHYTHMIC_PROCESS		46	-0.26576954	-0.97679055	0.4815951	0.7204906	1.0	355	tags=26%, list=16%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		20	-0.31804162	-0.975451	0.5026178	0.7212936	1.0	76	tags=10%, list=3%, signal=10%	
GOBP_MOLTING_CYCLE_PROCESS	GOBP_MOLTING_CYCLE_PROCESS		24	-0.29997745	-0.9721977	0.4879227	0.7268855	1.0	154	tags=8%, list=7%, signal=9%	
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		19	-0.32373857	-0.972125	0.5125	0.7246398	1.0	475	tags=37%, list=21%, signal=46%	
GOBP_RESPONSE_TO_CORTICOSTEROID	GOBP_RESPONSE_TO_CORTICOSTEROID		21	-0.3181788	-0.9696807	0.49746192	0.7282055	1.0	133	tags=14%, list=6%, signal=15%	
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	GOBP_ADIPOSE_TISSUE_DEVELOPMENT		16	-0.33535436	-0.969312	0.49519232	0.72665685	1.0	156	tags=19%, list=7%, signal=20%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		19	-0.31141213	-0.96909094	0.5025773	0.7247734	1.0	133	tags=21%, list=6%, signal=22%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		18	-0.3298279	-0.9686888	0.50507617	0.7233473	1.0	287	tags=22%, list=13%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE		73	-0.23753603	-0.9672176	0.51367784	0.7245417	1.0	269	tags=15%, list=12%, signal=17%	
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS		48	-0.257162	-0.9646359	0.5356125	0.7282487	1.0	72	tags=10%, list=3%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		38	-0.26281187	-0.9628233	0.5113636	0.7303501	1.0	233	tags=21%, list=10%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		17	-0.32604465	-0.9608051	0.5012346	0.7328331	1.0	68	tags=12%, list=3%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		30	-0.27563623	-0.95831484	0.52380955	0.7363894	1.0	106	tags=10%, list=5%, signal=10%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		20	-0.31286633	-0.9557832	0.5275	0.7400863	1.0	295	tags=30%, list=13%, signal=34%	
GOBP_ICOSANOID_METABOLIC_PROCESS	GOBP_ICOSANOID_METABOLIC_PROCESS		16	-0.31814963	-0.94801754	0.5367647	0.75611436	1.0	16	tags=6%, list=1%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION		174	-0.19830884	-0.9427217	0.62761503	0.76628995	1.0	312	tags=17%, list=14%, signal=18%	
GOBP_MOLTING_CYCLE	GOBP_MOLTING_CYCLE		26	-0.28399503	-0.94193757	0.5703125	0.76571405	1.0	154	tags=8%, list=7%, signal=8%	
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION		81	-0.22143124	-0.9407634	0.6076389	0.7659666	1.0	368	tags=25%, list=16%, signal=28%	
GOBP_HEMOPOIESIS	GOBP_HEMOPOIESIS		144	-0.20573351	-0.9397103	0.5966387	0.76598245	1.0	177	tags=10%, list=8%, signal=10%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		23	-0.2989386	-0.9392649	0.5070422	0.7645512	1.0	248	tags=17%, list=11%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		31	-0.27899185	-0.9384244	0.6	0.76394653	1.0	310	tags=23%, list=14%, signal=26%	
GOBP_MAPK_CASCADE	GOBP_MAPK_CASCADE		121	-0.20962371	-0.93762875	0.63432837	0.76338845	1.0	269	tags=15%, list=12%, signal=16%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS		31	-0.2730827	-0.9373545	0.5810811	0.7616274	1.0	243	tags=19%, list=11%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		56	-0.24267948	-0.9365242	0.5756579	0.7610631	1.0	340	tags=23%, list=15%, signal=27%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		28	-0.27660283	-0.9362494	0.5668317	0.7592159	1.0	310	tags=25%, list=14%, signal=29%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		65	-0.23486984	-0.9351664	0.6	0.75940615	1.0	513	tags=31%, list=23%, signal=39%	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		38	-0.26342505	-0.9347744	0.55586594	0.7578646	1.0	165	tags=11%, list=7%, signal=11%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		62	-0.22738141	-0.93375826	0.55987054	0.75782067	1.0	340	tags=23%, list=15%, signal=26%	
GOBP_CALCIUM_ION_HOMEOSTASIS	GOBP_CALCIUM_ION_HOMEOSTASIS		39	-0.2563574	-0.93208337	0.58522725	0.7591854	1.0	68	tags=10%, list=3%, signal=10%	
GOBP_CYTOKINESIS	GOBP_CYTOKINESIS		24	-0.29112223	-0.9320692	0.55725193	0.75689524	1.0	282	tags=33%, list=13%, signal=38%	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION		21	-0.29464087	-0.93130356	0.60881543	0.75635153	1.0	287	tags=24%, list=13%, signal=27%	
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		19	-0.30414242	-0.9280511	0.548926	0.7611522	1.0	72	tags=11%, list=3%, signal=11%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		164	-0.19766618	-0.92792445	0.6787149	0.7591116	1.0	375	tags=22%, list=17%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION		46	-0.24242868	-0.92576796	0.63109756	0.76180995	1.0	233	tags=20%, list=10%, signal=21%	
GOBP_RESPONSE_TO_KETONE	GOBP_RESPONSE_TO_KETONE		28	-0.27778074	-0.92474586	0.5521978	0.76184446	1.0	133	tags=14%, list=6%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		15	-0.32197365	-0.91942316	0.5613577	0.7712867	1.0	511	tags=60%, list=23%, signal=77%	
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS		59	-0.22850457	-0.91531956	0.6394984	0.778191	1.0	341	tags=20%, list=15%, signal=23%	
GOBP_ACTIN_FILAMENT_POLYMERIZATION	GOBP_ACTIN_FILAMENT_POLYMERIZATION		20	-0.30074075	-0.914836	0.5846154	0.77691275	1.0	287	tags=25%, list=13%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH		87	-0.21166106	-0.9124947	0.6688963	0.7798869	1.0	325	tags=17%, list=15%, signal=19%	
GOBP_MUSCLE_CELL_PROLIFERATION	GOBP_MUSCLE_CELL_PROLIFERATION		30	-0.27309334	-0.9121245	0.5974026	0.7783453	1.0	243	tags=20%, list=11%, signal=22%	
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		17	-0.3164104	-0.9116947	0.5721785	0.7770565	1.0	310	tags=24%, list=14%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		30	-0.2675145	-0.90335083	0.61413044	0.792782	1.0	106	tags=10%, list=5%, signal=10%	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION		20	-0.29604977	-0.8999398	0.58868897	0.7978747	1.0	16	tags=5%, list=1%, signal=5%	
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_LEUKOCYTE_APOPTOTIC_PROCESS		25	-0.28273478	-0.8993879	0.5896226	0.7967478	1.0	567	tags=32%, list=25%, signal=42%	
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		18	-0.3058948	-0.89797467	0.59697735	0.7974389	1.0	108	tags=11%, list=5%, signal=12%	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	GOBP_MULTICELLULAR_ORGANISM_GROWTH		29	-0.26879784	-0.89601344	0.60335195	0.7994759	1.0	156	tags=14%, list=7%, signal=15%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		25	-0.27756563	-0.8940234	0.59431523	0.8014081	1.0	726	tags=60%, list=32%, signal=88%	
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY		17	-0.30313426	-0.8923638	0.59193957	0.80252516	1.0	310	tags=29%, list=14%, signal=34%	
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS		29	-0.26678467	-0.8920306	0.62125343	0.8009422	1.0	100	tags=14%, list=4%, signal=14%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		16	-0.3110077	-0.8918923	0.6	0.79891944	1.0	416	tags=44%, list=19%, signal=53%	
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		36	-0.2534402	-0.8902501	0.622108	0.8000908	1.0	243	tags=17%, list=11%, signal=18%	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY		16	-0.31055215	-0.8876564	0.63171357	0.8032916	1.0	505	tags=38%, list=23%, signal=48%	
GOBP_REGULATION_OF_ENDOCYTOSIS	GOBP_REGULATION_OF_ENDOCYTOSIS		42	-0.24248976	-0.8854597	0.6551724	0.8055846	1.0	239	tags=19%, list=11%, signal=21%	
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS		31	-0.25543466	-0.8835945	0.64402175	0.8073061	1.0	544	tags=35%, list=24%, signal=46%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		49	-0.23487191	-0.8815624	0.69774014	0.80927753	1.0	233	tags=18%, list=10%, signal=20%	
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS		16	-0.3027539	-0.8809802	0.61985475	0.80826557	1.0	308	tags=19%, list=14%, signal=22%	
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		65	-0.22199123	-0.8801321	0.6779141	0.8077132	1.0	44	tags=6%, list=2%, signal=6%	
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		34	-0.2447094	-0.8792554	0.6594005	0.80723846	1.0	583	tags=35%, list=26%, signal=47%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		41	-0.23913586	-0.87666327	0.67241377	0.81016093	1.0	171	tags=12%, list=8%, signal=13%	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING		29	-0.26372012	-0.87653625	0.6515581	0.80810595	1.0	76	tags=10%, list=3%, signal=11%	
GOBP_SKIN_EPIDERMIS_DEVELOPMENT	GOBP_SKIN_EPIDERMIS_DEVELOPMENT		29	-0.2591056	-0.8763321	0.6381909	0.8062701	1.0	154	tags=7%, list=7%, signal=7%	
GOBP_HORMONE_TRANSPORT	GOBP_HORMONE_TRANSPORT		40	-0.2432301	-0.876235	0.67877096	0.80417967	1.0	156	tags=13%, list=7%, signal=13%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		80	-0.2090539	-0.875898	0.7167832	0.8026037	1.0	340	tags=20%, list=15%, signal=23%	
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS		24	-0.2704453	-0.8725842	0.6493827	0.8070875	1.0	10	tags=4%, list=0%, signal=4%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		33	-0.25522825	-0.8721417	0.6333333	0.8057212	1.0	106	tags=12%, list=5%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		25	-0.26790956	-0.8704116	0.66583544	0.8069577	1.0	315	tags=28%, list=14%, signal=32%	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		20	-0.28372657	-0.8680971	0.6368159	0.8093363	1.0	310	tags=25%, list=14%, signal=29%	
GOBP_FEMALE_SEX_DIFFERENTIATION	GOBP_FEMALE_SEX_DIFFERENTIATION		18	-0.28983134	-0.8586297	0.638961	0.8253005	1.0	308	tags=17%, list=14%, signal=19%	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		17	-0.2887256	-0.858175	0.6492891	0.8238565	1.0	374	tags=29%, list=17%, signal=35%	
GOBP_RESPONSE_TO_CAMP	GOBP_RESPONSE_TO_CAMP		16	-0.29238942	-0.85461825	0.6572104	0.8283432	1.0	7	tags=6%, list=0%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		22	-0.26878488	-0.85207886	0.6967419	0.8308044	1.0	165	tags=18%, list=7%, signal=19%	
GOBP_GLAND_MORPHOGENESIS	GOBP_GLAND_MORPHOGENESIS		32	-0.2469386	-0.8502174	0.70241284	0.8320931	1.0	52	tags=6%, list=2%, signal=6%	
GOBP_LEARNING_OR_MEMORY	GOBP_LEARNING_OR_MEMORY		40	-0.23529989	-0.84810776	0.71940297	0.83371127	1.0	154	tags=10%, list=7%, signal=11%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY		117	-0.19049588	-0.8480623	0.84476537	0.8315271	1.0	100	tags=7%, list=4%, signal=7%	
GOBP_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_JUNCTION_ASSEMBLY		82	-0.20068723	-0.84729403	0.7359736	0.8306353	1.0	67	tags=6%, list=3%, signal=6%	
GOBP_MUSCLE_CELL_DIFFERENTIATION	GOBP_MUSCLE_CELL_DIFFERENTIATION		56	-0.21704385	-0.8461425	0.7446808	0.83042747	1.0	243	tags=14%, list=11%, signal=16%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		23	-0.26581478	-0.8453844	0.68421054	0.82957596	1.0	142	tags=13%, list=6%, signal=14%	
GOBP_COGNITION	GOBP_COGNITION		42	-0.22884269	-0.845063	0.7267267	0.8279221	1.0	154	tags=10%, list=7%, signal=10%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		17	-0.2830827	-0.8429024	0.65931374	0.8294332	1.0	423	tags=41%, list=19%, signal=50%	
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN		33	-0.24628657	-0.8428233	0.71549296	0.82738006	1.0	66	tags=9%, list=3%, signal=9%	
GOBP_VACUOLAR_LOCALIZATION	GOBP_VACUOLAR_LOCALIZATION		18	-0.28241247	-0.84200215	0.65617436	0.82661825	1.0	164	tags=17%, list=7%, signal=18%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING		121	-0.18260117	-0.8297538	0.86585367	0.8461339	1.0	327	tags=14%, list=15%, signal=16%	
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION		16	-0.2902192	-0.82714623	0.69251335	0.848287	1.0	9	tags=6%, list=0%, signal=6%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS		21	-0.26393637	-0.82017815	0.7250608	0.8577464	1.0	149	tags=14%, list=7%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE		22	-0.26410332	-0.8182371	0.72625697	0.8587326	1.0	154	tags=14%, list=7%, signal=15%	
GOBP_EPIDERMIS_DEVELOPMENT	GOBP_EPIDERMIS_DEVELOPMENT		67	-0.20122214	-0.81730336	0.7957958	0.85799575	1.0	283	tags=13%, list=13%, signal=15%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		27	-0.23829639	-0.81303006	0.7417722	0.8628333	1.0	268	tags=22%, list=12%, signal=25%	
GOBP_ASTROCYTE_DIFFERENTIATION	GOBP_ASTROCYTE_DIFFERENTIATION		19	-0.26860428	-0.8119183	0.7352941	0.8624162	1.0	233	tags=16%, list=10%, signal=17%	
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		78	-0.1968483	-0.81094694	0.85396826	0.8617906	1.0	120	tags=9%, list=5%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		28	-0.24171777	-0.81010437	0.7654639	0.86081636	1.0	177	tags=18%, list=8%, signal=19%	
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	GOBP_CEREBRAL_CORTEX_DEVELOPMENT		16	-0.28192028	-0.8096918	0.7369792	0.85925066	1.0	295	tags=25%, list=13%, signal=29%	
