ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0043410	GO:0043410	positive regulation of MAPK cascade	51/1193	474/18860	0.107594936708861	1.70095599859942	4.0163767761206	0.000144245873387705	0.0104008866600608	0.00880858803000541	7161/1942/9283/7042/5979/2263/3481/6764/9479/8567/55004/408/80310/7786/59341/283455/2621/440193/10125/1464/10595/9344/5595/29108/55715/3965/2064/3643/7040/57007/9770/128853/6714/79444/7477/23542/7474/6091/2261/152/768211/8649/7098/2149/9867/2264/1687/222166/3486/153090/4851	51
GO:0003184	GO:0003184	pulmonary valve morphogenesis	7/1193	20/18860	0.35	5.53310980720872	5.27070774149664	0.000148621051006389	0.0105178930425064	0.00890768160284496	26508/7042/64220/4087/4772/6091/4851	7
GO:0016049	GO:0016049	cell growth	53/1193	499/18860	0.106212424849699	1.67910002738083	3.99515840150297	0.000149707236736405	0.0105178930425064	0.00890768160284496	1907/64175/10500/4881/80128/7042/6585/7003/56981/6494/55004/9746/5916/8408/26153/56924/23251/51760/9344/58191/2064/3872/57521/5802/684/23025/7040/59284/150946/2016/10505/65078/84861/5465/2803/3913/6405/3373/8692/7474/214/4487/23105/26999/54825/8936/3486/81628/2053/734/7046/1654/55558	53
GO:0030517	GO:0030517	negative regulation of axon extension	9/1193	33/18860	0.272727272727273	4.31151413548731	4.94756113621196	0.000151917082937566	0.0105380457531375	0.0089247490829011	10500/80128/6585/5802/10505/65078/6405/7474/55558	9
GO:0060113	GO:0060113	inner ear receptor cell differentiation	14/1193	73/18860	0.191780821917808	3.03184099025135	4.51981415010145	0.000167083960721266	0.011335392584272	0.00960002802613436	4610/64072/3784/4647/3714/2562/4669/2535/124590/494513/3516/10427/1687/4851	14
GO:0001822	GO:0001822	kidney development	38/1193	323/18860	0.117647058823529	1.85986884275923	4.05053040386583	0.000167936910368201	0.011335392584272	0.00960002802613436	7161/79727/26508/4070/271/7042/4811/5979/1592/84445/2263/7481/80310/10220/26108/64220/1512/30812/1636/2302/4087/25959/4854/7040/10018/55959/655/3911/7477/3913/8692/7474/5754/6608/50484/7046/445/4851	38
GO:0001892	GO:0001892	embryonic placenta development	16/1193	91/18860	0.175824175824176	2.77958420456325	4.42198045731826	0.000171546246174758	0.011335392584272	0.00960002802613436	2709/2263/3481/1045/22846/7026/3880/1050/9394/6670/655/7477/2624/3516/7942/10370	16
GO:0022612	GO:0022612	gland morphogenesis	20/1193	129/18860	0.155038759689922	2.45098994782224	4.29711448588709	0.000171685690601201	0.011335392584272	0.00960002802613436	1435/1999/7042/8945/2263/5916/1396/6776/10481/7040/6714/55959/7022/655/3911/7474/5324/4781/4851/1896	20
GO:0062009	GO:0062009	secondary palate development	8/1193	27/18860	0.296296296296296	4.68411412250473	4.97798233684303	0.000188098449832047	0.0119138142697491	0.010089897640285	7042/7481/3714/2562/64386/2535/4087/7474	8
GO:0003198	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	6/1193	15/18860	0.4	6.32355406538139	5.35978507807298	0.000192792179333652	0.0119138142697491	0.010089897640285	26508/7042/4487/3516/7046/4851	6
GO:0070243	GO:0070243	regulation of thymocyte apoptotic process	6/1193	15/18860	0.4	6.32355406538139	5.35978507807298	0.000192792179333652	0.0119138142697491	0.010089897640285	6097/1942/64919/3718/27113/7474	6
GO:0061180	GO:0061180	mammary gland epithelium development	14/1193	74/18860	0.189189189189189	2.99087016605877	4.45902376526959	0.00019424701595287	0.0119138142697491	0.010089897640285	1435/8945/2263/6776/7040/81606/6714/7022/7477/7474/6091/4487/3202/6608	14
GO:1905314	GO:1905314	semi-lunar valve development	11/1193	49/18860	0.224489795918367	3.54893340404058	4.64246603098627	0.00019434180490784	0.0119138142697491	0.010089897640285	26508/1942/7042/64220/8313/4087/4772/7040/6091/3516/4851	11
GO:0031069	GO:0031069	hair follicle morphogenesis	9/1193	34/18860	0.264705882352941	4.18470489620827	4.82978473444328	0.000195103547819135	0.0119138142697491	0.010089897640285	7042/2263/3872/4669/4804/1747/80326/6608/4851	9
GO:0060021	GO:0060021	roof of mouth development	16/1193	92/18860	0.173913043478261	2.74937133277452	4.37084161389223	0.000195664832897339	0.0119138142697491	0.010089897640285	9249/2048/7042/60529/7481/10220/3714/2562/64386/2535/4087/91461/7474/2049/4487/7046	16
GO:0030099	GO:0030099	myeloid cell differentiation	51/1193	481/18860	0.106029106029106	1.67620196119777	3.9037875340078	0.000206562348497052	0.0124391392281741	0.0105347992426085	63976/5293/1435/2629/2752/9644/3784/116071/10312/4891/5916/25946/8111/79705/4094/161882/2811/6776/4669/57521/2194/2235/10272/1943/1777/10365/1050/7040/6670/3635/9770/6714/26013/140685/9215/4151/54681/2624/3516/7098/133522/2739/2309/4602/10370/9444/56975/3202/222166/9991/537	51
GO:0070242	GO:0070242	thymocyte apoptotic process	7/1193	21/18860	0.333333333333333	5.26962838781783	5.08708447174253	0.000210809826016429	0.01251209381911	0.0105965850265955	6097/1942/64919/3718/27113/10018/7474	7
GO:0007613	GO:0007613	memory	20/1193	131/18860	0.152671755725191	2.41357025396236	4.21884819104402	0.000212340278317014	0.01251209381911	0.0105965850265955	100132074/41/80344/4776/2562/56924/4130/3643/23373/1050/6543/4909/57030/11202/55902/9215/85358/8850/9867/23237	20
GO:2000027	GO:2000027	regulation of animal organ morphogenesis	15/1193	84/18860	0.178571428571429	2.82301520775955	4.35137531708342	0.000227211064157903	0.0132459216126096	0.0112180692258924	4070/1435/30812/80320/4804/147495/7040/80326/655/7474/6091/4487/10427/10370/6608	15
GO:0030522	GO:0030522	intracellular receptor signaling pathway	48/1193	447/18860	0.10738255033557	1.6975984068138	3.87877968764352	0.000234096525816752	0.0134055907450239	0.0113532941980043	9249/11240/23028/164091/26508/6097/140609/1592/10612/51296/10524/81622/5916/6895/57658/9958/4938/7026/29108/29800/9063/5802/25959/10365/3727/9424/9781/81606/57162/85364/57506/6714/5740/7533/5465/23151/5600/152559/10424/7098/8611/340061/133522/153222/10370/3663/1654/3920	48
GO:0030879	GO:0030879	mammary gland development	21/1193	142/18860	0.147887323943662	2.3379337213558	4.15860046843121	0.000234842465606258	0.0134055907450239	0.0113532941980043	1435/1999/8945/2263/540/8660/6776/2194/7040/81606/10018/6714/7022/7477/5465/7474/6091/4487/6583/3202/6608	21
GO:0043583	GO:0043583	ear development	30/1193	238/18860	0.126050420168067	1.99271661724203	4.00496529083136	0.000242325059342671	0.0136901167546169	0.0115942613851529	2048/4610/9132/7042/64072/2263/3784/4647/3714/2562/64220/5595/4094/4669/2535/124590/1050/7040/3777/525/10018/494513/7474/2624/4487/3516/10427/5754/1687/4851	30
GO:0060351	GO:0060351	cartilage development involved in endochondral bone morphogenesis	9/1193	35/18860	0.257142857142857	4.06514189917375	4.71645029660163	0.00024802636907489	0.0137739879128572	0.0116652924909311	5916/59341/55512/8313/1386/4880/875/6474/5447	9
GO:0003272	GO:0003272	endocardial cushion formation	8/1193	28/18860	0.285714285714286	4.51682433241528	4.83926735311694	0.000248836642951253	0.0137739879128572	0.0116652924909311	26508/7042/655/6091/4487/3516/7046/4851	8
GO:1990138	GO:1990138	neuron projection extension	24/1193	174/18860	0.137931034482759	2.18053588461427	4.06531116050794	0.000258973332092348	0.0141082002484599	0.0119483393959777	1907/10500/80128/6585/9746/8408/56924/51760/5802/23025/59284/150946/2016/10505/65078/2803/3913/6405/7474/214/26999/8936/81628/55558	24
GO:0070227	GO:0070227	lymphocyte apoptotic process	15/1193	85/18860	0.176470588235294	2.78980326413885	4.29756974324477	0.000260023398739863	0.0141082002484599	0.0119483393959777	6097/1942/7042/8660/3958/64919/3965/84941/3718/27113/10018/57593/79444/7474/1831	15
GO:0072132	GO:0072132	mesenchyme morphogenesis	12/1193	59/18860	0.203389830508475	3.21536647392274	4.42873054720228	0.000271625926234706	0.0145932360369234	0.0123591198015358	26508/7042/7481/4087/655/7474/6091/4487/3516/60412/7046/4851	12
GO:0086091	GO:0086091	regulation of heart rate by cardiac conduction	10/1193	43/18860	0.232558139534884	3.67648492173337	4.56585361969638	0.000277565469384963	0.014767560895433	0.012506756816743	3784/55800/10021/1636/6324/54795/6714/776/1832/3757	10
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	40/1193	356/18860	0.112359550561798	1.77627923184871	3.84245070054631	0.000302266453630964	0.0159271169797854	0.0134887934621348	57326/252839/84445/8945/2263/54972/7481/81029/4035/55206/4776/440193/79705/8313/57674/147495/4772/10297/7089/7040/54795/6496/130612/6714/55959/83999/8994/7474/3836/3516/100113407/5754/2309/5218/25960/65268/153090/4851/1654/1896	40
GO:0060070	GO:0060070	canonical Wnt signaling pathway	38/1193	333/18860	0.114114114114114	1.80401692555926	3.84665205885478	0.000311317190167137	0.0162477924011039	0.0137603758541043	252839/7483/84445/8945/2263/7481/81029/5916/55206/440193/26108/79705/2535/8313/10297/7089/7040/54795/80326/130612/6714/55959/83999/7477/8994/7474/3836/3516/100113407/5754/2309/5218/25960/65268/153090/4851/1654/1896	38
GO:2000177	GO:2000177	regulation of neural precursor cell proliferation	16/1193	96/18860	0.166666666666667	2.63481419390891	4.17291416611751	0.000323989092944752	0.0166189073408733	0.0140746758482348	57540/23028/9283/7832/51286/55206/7040/6496/2016/7474/2624/2309/6608/6604/4851/6567	16
GO:0072001	GO:0072001	renal system development	38/1193	334/18860	0.11377245508982	1.79861567727914	3.8266468341159	0.000330431855185291	0.0166189073408733	0.0140746758482348	7161/79727/26508/4070/271/7042/4811/5979/1592/84445/2263/7481/80310/10220/26108/64220/1512/30812/1636/2302/4087/25959/4854/7040/10018/55959/655/3911/7477/3913/8692/7474/5754/6608/50484/7046/445/4851	38
GO:0003139	GO:0003139	secondary heart field specification	5/1193	11/18860	0.454545454545455	7.18585689247885	5.33273743963629	0.00033631312192962	0.0166189073408733	0.0140746758482348	7481/8313/7474/3516/6604	5
GO:0007494	GO:0007494	midgut development	5/1193	11/18860	0.454545454545455	7.18585689247885	5.33273743963629	0.00033631312192962	0.0166189073408733	0.0140746758482348	5979/1373/7474/6608/445	5
GO:0048733	GO:0048733	sebaceous gland development	5/1193	11/18860	0.454545454545455	7.18585689247885	5.33273743963629	0.00033631312192962	0.0166189073408733	0.0140746758482348	55870/79152/80326/7022/3516	5
GO:0030851	GO:0030851	granulocyte differentiation	10/1193	44/18860	0.227272727272727	3.59292844623943	4.47457061117607	0.000339069083915991	0.0166189073408733	0.0140746758482348	63976/161882/6776/2194/1050/6670/3635/140685/2624/10370	10
GO:0048645	GO:0048645	animal organ formation	13/1193	69/18860	0.188405797101449	2.97848561050573	4.27839268121741	0.000339656500397411	0.0166189073408733	0.0140746758482348	2263/7481/2013/5595/8313/4909/655/7474/6091/3516/10370/6604/4851	13
GO:0090596	GO:0090596	sensory organ morphogenesis	35/1193	300/18860	0.116666666666667	1.84436993573624	3.83091530520719	0.000349464487764463	0.0169474813535332	0.0143529476157756	148398/2048/9132/204851/7483/64072/2263/3784/4647/5916/10220/64220/30812/5595/4669/2535/54549/326624/124590/25794/6496/525/6670/6666/655/9215/7474/2624/4487/10427/5754/10370/286204/1289/4851	35
GO:0048839	GO:0048839	inner ear development	27/1193	210/18860	0.128571428571429	2.03257094958688	3.91010373415843	0.000353130228402684	0.0169750320319887	0.0143762804896347	2048/4610/9132/7042/64072/2263/3784/4647/3714/2562/4094/4669/2535/124590/1050/7040/3777/525/494513/7474/2624/4487/3516/10427/5754/1687/4851	27
GO:0060350	GO:0060350	endochondral bone morphogenesis	12/1193	61/18860	0.19672131147541	3.10994462231872	4.28910569037147	0.000376061530484425	0.0176702135345255	0.0149650348585715	3636/5916/59341/55512/8313/1386/4880/875/6474/2261/5447/642658	12
GO:0070231	GO:0070231	T cell apoptotic process	12/1193	61/18860	0.19672131147541	3.10994462231872	4.28910569037147	0.000376061530484425	0.0176702135345255	0.0149650348585715	6097/1942/7042/3958/64919/3965/3718/27113/10018/57593/7474/1831	12
GO:0001654	GO:0001654	eye development	46/1193	432/18860	0.106481481481481	1.68335351277514	3.73375958447909	0.000377265507945162	0.0176702135345255	0.0149650348585715	148398/2782/2048/25932/204851/7042/7483/10312/4647/81029/5916/10220/6297/64919/64220/30812/4094/84440/4669/2896/54549/326624/25794/27151/7040/56917/57030/6496/6670/6666/655/79444/9215/7477/3913/7474/79888/10370/43/6604/4781/7111/7046/286204/1289/4851	46
GO:0061351	GO:0061351	neural precursor cell proliferation	23/1193	168/18860	0.136904761904762	2.16431165928232	3.9390740826389	0.000384315798034397	0.0178478862138008	0.0151155071680076	57540/23028/9283/7832/2263/51286/10612/747/6895/55206/7040/6496/2016/23654/7474/2624/2309/6608/6604/4781/4851/170302/6567	23
GO:0007035	GO:0007035	vacuolar acidification	9/1193	37/18860	0.243243243243243	3.84540449921841	4.50192859494414	0.00038977325397588	0.017949222115864	0.0152013292948222	25932/252839/10312/1203/535/2896/525/3920/537	9
GO:0048013	GO:0048013	ephrin receptor signaling pathway	11/1193	53/18860	0.207547169811321	3.28108937354695	4.32134182893793	0.000402978434842023	0.0184026818577857	0.0155853677124428	2048/1944/1942/1949/7525/6760/1943/6714/2049/3516/2041	11
GO:0007039	GO:0007039	protein catabolic process in the vacuole	8/1193	30/18860	0.266666666666667	4.21570271025426	4.58046434201638	0.000418464615515883	0.0187966073198938	0.015918986107071	2629/10312/79887/4035/1512/2896/4248/3920	8
GO:0060512	GO:0060512	prostate gland morphogenesis	8/1193	30/18860	0.266666666666667	4.21570271025426	4.58046434201638	0.000418464615515883	0.0187966073198938	0.015918986107071	2263/5916/1396/6776/10481/655/7474/4851	8
GO:0150063	GO:0150063	visual system development	46/1193	436/18860	0.105504587155963	1.66790990256619	3.66663189712494	0.0004617464597974	0.0204537265739647	0.0173224126900903	148398/2782/2048/25932/204851/7042/7483/10312/4647/81029/5916/10220/6297/64919/64220/30812/4094/84440/4669/2896/54549/326624/25794/27151/7040/56917/57030/6496/6670/6666/655/79444/9215/7477/3913/7474/79888/10370/43/6604/4781/7111/7046/286204/1289/4851	46
GO:0061337	GO:0061337	cardiac conduction	16/1193	99/18860	0.161616161616162	2.55497133954804	4.0309753453176	0.000462821550213799	0.0204537265739647	0.0173224126900903	481/3784/55800/10021/489/1636/6324/57731/478/6543/54795/30845/6714/776/1832/3757	16
GO:0031669	GO:0031669	cellular response to nutrient levels	33/1193	282/18860	0.117021276595745	1.84997592338285	3.7370580702917	0.000481673369885898	0.0208720641824296	0.0176767059124726	51100/2629/9213/2752/8945/10524/55004/55332/8408/2621/56924/27327/5595/57521/25959/84335/3625/1386/84557/6714/3745/84861/5465/8850/133746/51128/51256/7942/2309/51085/54332/11152/3920	33
GO:0048730	GO:0048730	epidermis morphogenesis	9/1193	38/18860	0.236842105263158	3.74420964397582	4.40021956345171	0.000482382737755071	0.0208720641824296	0.0176767059124726	7042/2263/3872/4669/4804/1747/80326/6608/4851	9
GO:0002062	GO:0002062	chondrocyte differentiation	18/1193	119/18860	0.151260504201681	2.39125994069044	3.95624818723017	0.000483713896198643	0.0208720641824296	0.0176767059124726	7483/4054/81029/5916/55512/4094/8313/7040/91461/1386/4880/55959/6474/2261/5447/642658/4781/7046	18
GO:0043588	GO:0043588	skin development	37/1193	329/18860	0.112462006079027	1.77789893935495	3.69887664265075	0.000491258746840694	0.0210320150991172	0.0178121695297748	25932/27245/2629/55870/7042/2263/11187/60529/10673/7051/64919/79152/239/3868/3872/4669/4804/1747/2125/79755/147495/6261/25818/151516/80326/81031/7022/3911/54345/7474/3516/1832/6608/360/1289/4851/1896	37
GO:0045591	GO:0045591	positive regulation of regulatory T cell differentiation	7/1193	24/18860	0.291666666666667	4.6109248393406	4.59968272692273	0.000530767260280434	0.022256571667419	0.0188492555669708	64115/10524/3965/7040/259307/6666/2309	7
GO:0086010	GO:0086010	membrane depolarization during action potential	8/1193	31/18860	0.258064516129032	4.07971230024606	4.4593906030311	0.000533039127175377	0.022256571667419	0.0188492555669708	55800/10021/610/6324/54795/7533/776/3757	8
GO:0007040	GO:0007040	lysosome organization	18/1193	120/18860	0.15	2.37133277451802	3.91603741908652	0.000536107200748048	0.022256571667419	0.0188492555669708	2629/252839/8945/9066/10312/55004/4647/54734/1203/51172/64400/535/4669/2896/7942/51552/3920/537	18
GO:0080171	GO:0080171	lytic vacuole organization	18/1193	120/18860	0.15	2.37133277451802	3.91603741908652	0.000536107200748048	0.022256571667419	0.0188492555669708	2629/252839/8945/9066/10312/55004/4647/54734/1203/51172/64400/535/4669/2896/7942/51552/3920/537	18
GO:0060742	GO:0060742	epithelial cell differentiation involved in prostate gland development	5/1193	12/18860	0.416666666666667	6.58703548477228	5.03080592499657	0.000546552681412233	0.0225196142416469	0.0190720282734194	2263/6776/10481/768239/4851	5
GO:0048640	GO:0048640	negative regulation of developmental growth	16/1193	101/18860	0.158415841584158	2.5043778476758	3.93922622443137	0.000581432673839503	0.0237779929301528	0.0201377585149911	7161/10500/80128/7093/6585/8408/5802/10505/65078/5465/5600/6405/7474/2261/23105/55558	16
GO:0010463	GO:0010463	mesenchymal cell proliferation	10/1193	47/18860	0.212765957446809	3.36359258796883	4.21590356468185	0.000595291988376677	0.0239867654140014	0.0203145694795106	2263/7481/8660/655/7474/6474/8646/4487/6608/4781	10
GO:0060563	GO:0060563	neuroepithelial cell differentiation	10/1193	47/18860	0.212765957446809	3.36359258796883	4.21590356468185	0.000595291988376677	0.0239867654140014	0.0203145694795106	7481/1747/57521/4087/7040/2016/2624/4487/56975/4851	10
GO:0003128	GO:0003128	heart field specification	6/1193	18/18860	0.333333333333333	5.26962838781783	4.70935009994761	0.000606698829381229	0.0240920984420952	0.0204037768019972	7481/8313/7474/6091/3516/6604	6
GO:0071895	GO:0071895	odontoblast differentiation	6/1193	18/18860	0.333333333333333	5.26962838781783	4.70935009994761	0.000606698829381229	0.0240920984420952	0.0204037768019972	1747/57521/4087/7040/4487/56975	6
GO:0045229	GO:0045229	external encapsulating structure organization	37/1193	333/18860	0.111111111111111	1.75654279593928	3.61952194176425	0.000617664420955491	0.0243510865240006	0.0206231157288357	64856/64175/54507/57326/25903/1999/7042/4811/9806/7093/90993/23187/4035/2621/7051/4016/64386/4324/146206/55512/8313/333/7040/25818/23332/10893/81031/55959/9215/3913/151887/2264/4147/642658/7046/1289/4851	37
GO:0048880	GO:0048880	sensory system development	46/1193	443/18860	0.103837471783296	1.64155466708546	3.55078384494986	0.000650954429665924	0.0254802162469233	0.0215793840631358	148398/2782/2048/25932/204851/7042/7483/10312/4647/81029/5916/10220/6297/64919/64220/30812/4094/84440/4669/2896/54549/326624/25794/27151/7040/56917/57030/6496/6670/6666/655/79444/9215/7477/3913/7474/79888/10370/43/6604/4781/7111/7046/286204/1289/4851	46
GO:0051057	GO:0051057	positive regulation of small GTPase mediated signal transduction	13/1193	74/18860	0.175675675675676	2.77723658276885	3.98054091832673	0.000685928505203373	0.0266587816206701	0.0225775198166605	1435/221002/408/23263/10125/2064/6714/65078/5364/7474/6091/2149/4851	13
GO:0002070	GO:0002070	epithelial cell maturation	7/1193	25/18860	0.28	4.42648784576697	4.45486487235149	0.000697259422586181	0.0267201512991068	0.0226294942523553	10220/10481/1050/7040/6496/2624/3202	7
GO:0007042	GO:0007042	lysosomal lumen acidification	7/1193	25/18860	0.28	4.42648784576697	4.45486487235149	0.000697259422586181	0.0267201512991068	0.0226294942523553	252839/10312/1203/535/2896/3920/537	7
GO:0055010	GO:0055010	ventricular cardiac muscle tissue morphogenesis	10/1193	48/18860	0.208333333333333	3.29351774238614	4.13431330759619	0.000709909763504866	0.0268296931310805	0.0227222660420541	7042/2263/4669/7040/7137/7134/3516/1832/7046/4851	10
GO:0060428	GO:0060428	lung epithelium development	10/1193	48/18860	0.208333333333333	3.29351774238614	4.13431330759619	0.000709909763504866	0.0268296931310805	0.0227222660420541	7161/2263/64220/2302/10365/7477/3516/25803/3202/4781	10
GO:0048167	GO:0048167	regulation of synaptic plasticity	28/1193	231/18860	0.121212121212121	1.91622850466103	3.64093700665978	0.000721018322794336	0.0270628795131025	0.022919753317954	2048/9066/91683/4776/3706/4130/112476/4355/1636/5864/6543/8541/84446/3745/7533/9215/9145/85358/27065/2149/392862/7425/575/23237/116443/2902/6855/23096	28
GO:0048705	GO:0048705	skeletal system morphogenesis	28/1193	232/18860	0.120689655172414	1.90796889903749	3.61601312473723	0.000771747969065969	0.0286014576680547	0.0242227865652042	9249/7042/2263/60529/4054/3636/5916/59341/1112/55512/8313/4087/7040/1386/4880/655/3911/875/3373/8692/6474/2261/4487/10370/3202/5447/642658/7046	28
GO:0060828	GO:0060828	regulation of canonical Wnt signaling pathway	32/1193	278/18860	0.115107913669065	1.81972778859896	3.57802998268252	0.000772448126801477	0.0286014576680547	0.0242227865652042	252839/84445/8945/2263/7481/81029/55206/440193/79705/8313/10297/7089/7040/54795/130612/6714/55959/83999/8994/7474/3836/3516/100113407/5754/2309/5218/25960/65268/153090/4851/1654/1896	32
GO:0048592	GO:0048592	eye morphogenesis	23/1193	177/18860	0.129943502824859	2.05426191389508	3.66192960498668	0.000806981787784765	0.0294270386809056	0.024921977246276	148398/2048/204851/7483/4647/5916/10220/64220/30812/4669/54549/326624/25794/6496/6670/6666/655/9215/7474/10370/286204/1289/4851	23
GO:0006029	GO:0006029	proteoglycan metabolic process	17/1193	114/18860	0.149122807017544	2.35746533139219	3.77767866791974	0.000809266947099708	0.0294270386809056	0.024921977246276	23169/51363/11041/2799/79369/9375/4669/64132/9394/79586/93010/2817/81031/55959/3373/92370/55501	17
GO:0007254	GO:0007254	JNK cascade	24/1193	188/18860	0.127659574468085	2.0181555527813	3.64582473438822	0.000810854532995758	0.0294270386809056	0.024921977246276	65018/9064/10114/9479/7786/59341/440193/10595/9344/29108/1386/9770/84557/79444/875/7477/23542/7474/7098/9867/222166/153090/10044/1852	24
GO:0001667	GO:0001667	ameboidal-type cell migration	30/1193	256/18860	0.1171875	1.8526037300922	3.56912857325493	0.000831058206363387	0.0297700025902767	0.0252124359240358	4070/10500/7042/5979/57715/8660/51466/1512/30812/3868/10672/4087/116844/25959/7040/10505/23332/7145/6714/655/3911/9922/6405/8692/7474/6608/83481/7046/153090/286204	30
GO:0003183	GO:0003183	mitral valve morphogenesis	5/1193	13/18860	0.384615384615385	6.08034044748211	4.76147518138881	0.000842034744797973	0.0297700025902767	0.0252124359240358	1942/161882/4669/8313/4851	5
GO:0010960	GO:0010960	magnesium ion homeostasis	5/1193	13/18860	0.384615384615385	6.08034044748211	4.76147518138881	0.000842034744797973	0.0297700025902767	0.0252124359240358	254428/26507/54805/26504/26505	5
GO:1990535	GO:1990535	neuron projection maintenance	5/1193	13/18860	0.384615384615385	6.08034044748211	4.76147518138881	0.000842034744797973	0.0297700025902767	0.0252124359240358	2048/4130/3643/478/215	5
GO:0003203	GO:0003203	endocardial cushion morphogenesis	9/1193	41/18860	0.219512195121951	3.47024308466052	4.11463671494662	0.00087370515449316	0.0302548040226108	0.0256230178516503	26508/7042/4087/655/6091/4487/3516/7046/4851	9
GO:0017158	GO:0017158	regulation of calcium ion-dependent exocytosis	9/1193	41/18860	0.219512195121951	3.47024308466052	4.11463671494662	0.00087370515449316	0.0302548040226108	0.0256230178516503	9066/91683/192683/51760/255057/5864/6861/3745/4851	9
GO:0017157	GO:0017157	regulation of exocytosis	24/1193	189/18860	0.126984126984127	2.00747748107346	3.61726734550756	0.000874449092338231	0.0302548040226108	0.0256230178516503	9783/9066/91683/376267/192683/25837/5170/51760/55512/3965/9001/326624/255057/9545/5864/6861/23332/3745/10675/2624/10815/115827/4851/8573	24
GO:0071887	GO:0071887	leukocyte apoptotic process	18/1193	125/18860	0.144	2.2764794635373	3.72083265044568	0.000877830992626847	0.0302548040226108	0.0256230178516503	5293/6097/1942/7042/8660/2621/3958/64919/3965/6776/84941/3718/27113/10018/57593/79444/7474/1831	18
GO:0002028	GO:0002028	regulation of sodium ion transport	13/1193	76/18860	0.171052631578947	2.7041514095381	3.86829050760878	0.000890344554495001	0.0304943009914538	0.0258258496103188	79570/481/55800/5025/5652/6324/57731/7040/6640/128414/150094/7533/65268	13
GO:1905146	GO:1905146	lysosomal protein catabolic process	7/1193	26/18860	0.269230769230769	4.25623831323747	4.3174738961457	0.000902533769933234	0.0307197829766094	0.0260168119753882	2629/79887/4035/1512/2896/4248/3920	7
GO:0001558	GO:0001558	regulation of cell growth	43/1193	414/18860	0.103864734299517	1.64198565707367	3.4321996395472	0.000955786625326021	0.0323315475727568	0.027381827362329	64175/10500/4881/80128/7042/6585/7003/56981/6494/55004/9746/8408/26153/23251/51760/9344/58191/2064/3872/57521/5802/684/23025/7040/59284/10505/65078/84861/5465/2803/6405/3373/8692/7474/4487/23105/54825/3486/2053/734/7046/1654/55558	43
GO:0060415	GO:0060415	muscle tissue morphogenesis	13/1193	77/18860	0.168831168831169	2.66903256006357	3.81351834607611	0.00101031225740236	0.0338270089341694	0.02864834467744	7042/2263/161882/4669/2535/7040/7137/7134/6474/3516/1832/7046/4851	13
GO:0051017	GO:0051017	actin filament bundle assembly	22/1193	169/18860	0.130177514792899	2.05796138222471	3.59000494240743	0.00101234114328536	0.0338270089341694	0.02864834467744	83715/55160/7798/55616/4070/408/51466/84501/25794/10966/5296/85415/23332/10398/6714/85358/11346/7791/2041/7046/83543/7454	22
GO:0060914	GO:0060914	heart formation	8/1193	34/18860	0.235294117647059	3.71973768551847	4.12463571455135	0.00103588416635149	0.0344039104945827	0.0291369268864032	7481/2013/8313/7474/6091/3516/6604/4851	8
GO:0030198	GO:0030198	extracellular matrix organization	36/1193	331/18860	0.108761329305136	1.71939536520944	3.4312612783696	0.00106960792472176	0.034765050068925	0.029442778669591	64856/64175/54507/57326/25903/1999/7042/4811/9806/7093/90993/23187/4035/2621/4016/64386/4324/146206/55512/8313/333/7040/25818/23332/10893/81031/55959/9215/3913/151887/2264/4147/642658/7046/1289/4851	36
GO:0099068	GO:0099068	postsynapse assembly	14/1193	87/18860	0.160919540229885	2.54395853204998	3.75082295819913	0.00107113833630522	0.034765050068925	0.029442778669591	2048/41/90668/57524/57555/10672/4884/5802/57622/65078/85358/7474/26999/84628	14
GO:0001701	GO:0001701	in utero embryonic development	44/1193	429/18860	0.102564102564103	1.62142411932856	3.38329953937505	0.00108347496676715	0.034765050068925	0.029442778669591	2709/1999/9644/2263/3481/10566/1045/22846/3714/23168/7026/398/30812/115/54700/4094/3880/2896/10672/57534/4087/57662/10365/1050/4849/2016/10018/9394/6670/1386/7022/655/50861/54345/7477/2624/4487/3516/7942/4602/10370/6608/7046/4851	44
GO:0030316	GO:0030316	osteoclast differentiation	17/1193	117/18860	0.145299145299145	2.29701750238213	3.65693602246459	0.00108937854321979	0.034765050068925	0.029442778669591	1435/9644/10312/8111/79705/57521/10272/1943/7040/3635/9770/6714/7098/133522/2739/56975/537	17
GO:0051963	GO:0051963	regulation of synapse assembly	23/1193	181/18860	0.12707182320442	2.00886386054934	3.54399572222781	0.00109780708174062	0.034765050068925	0.029442778669591	2048/57463/6585/349667/9746/41/90668/57524/146760/57555/10672/5802/7087/79414/57622/65078/9901/7474/2049/26999/575/84628/23096	23
GO:0009791	GO:0009791	post-embryonic development	15/1193	97/18860	0.154639175257732	2.44467296342064	3.7068278783309	0.00110060498683849	0.034765050068925	0.029442778669591	7161/55870/2263/60529/3636/64919/4087/5864/2016/10018/4880/9215/7046/54542/546	15
GO:0140029	GO:0140029	exocytic process	15/1193	97/18860	0.154639175257732	2.44467296342064	3.7068278783309	0.00110060498683849	0.034765050068925	0.029442778669591	9783/9066/9143/112476/2775/23025/5864/8541/6861/84446/9751/3745/10815/60412/6855	15
