"SYMBOL"	"RANK"
"KLK8"	9.6378664514785
"RNASEL"	9.6287223000193
"USH1G"	9.62234850516597
"SLC6A8"	9.59369877580968
"ZFTA"	9.5932518138358
"FUCA1"	9.58029518415715
"MYO7A"	9.56557907727093
"FCHO1"	9.5494605002297
"PINK1"	9.53662784292514
"NAGPA"	9.52763863993623
"ARMCX2"	9.51948490377586
"IL11RA"	9.51837709793266
"LMO2"	9.51014391661382
"EFNA3"	9.50769753858612
"GRIN1"	9.49806132062256
"CIRBP-AS1"	9.49604077525261
"TMEM121B"	9.46868727850738
"TENT5B"	9.43113805683911
"H2AC6"	9.40453405284291
"IGFL2-AS1"	9.40364614592176
"MAP6"	9.40197672615174
"TIGD3"	9.39871546516998
"CPZ"	9.39515093051429
"P3H3"	9.39068463057582
"LSM7"	9.37369488661436
"ASH1L-AS1"	9.34999033490001
"ZNF585B"	9.34634555542658
"SELPLG"	9.34599682832016
"CSF1"	9.34139342083859
"GPT"	9.33834723925515
"PRR36"	9.32173749032474
"TRPV4"	9.3160570190623
"VPS37D"	9.29135309590291
"HYAL1"	9.26861268704516
"ANK1"	9.21009063009842
"SIK1"	9.1986510310617
"CYP2U1"	9.15205403060052
"CACNG7"	9.1466922288678
"HSPB1"	9.13462837397558
"QPRT"	9.1249018681392
"THAP8"	9.12033966173608
"APLP1"	9.0763381717839
"PHLDB1"	9.0573567411595
"HOXA6"	9.0542361421815
"ITGA9-AS1"	9.04085420817058
"YPEL3"	9.03949431771998
"ATP6AP1"	9.03003411004612
"ZNF350"	8.99358394238112
"SHC2"	8.98223435434432
"OGDHL"	8.98086751412329
"TLR5"	8.9692422455327
"SYNGR1"	8.9685414555842
"CCDC33"	8.96026841907214
"GAS1"	8.94189351906652
"KBTBD3"	8.93761055698483
"NFE2"	8.933449721517
"SIDT2"	8.87626519576733
"CREB3L1"	8.86199377551325
"TMEM86A"	8.84260863235425
"CYP4F12"	8.84256341887149
"FAM117A"	8.83643553778173
"BST2"	8.82992322284901
"SSBP2"	8.81223722939166
"EFHD1"	8.7870431732619
"SLCO2A1"	8.7784809636117
"VWA5B2"	8.75682377985288
"NKAIN4"	8.74496888254352
"VWA1"	8.73156838526724
"BCAS1"	8.6873888664523
"L3MBTL1"	8.68532084001312
"PDE5A"	8.67955493555361
"SLFN5"	8.67657698520898
"HDX"	8.64356155151713
"RAPGEFL1"	8.64332045163662
"CACNA1D"	8.6284334178563
"TMEM38A"	8.61990767668905
"ADAMTSL4"	8.60288552753685
"NDRG2"	8.59967492928344
"GPR173"	8.59747668049661
"CDH23"	8.59349406145402
"SLC46A3"	8.51940886458529
"PSMG3-AS1"	8.50186593549356
"SMIM10L2A"	8.49300771899335
"SHFL"	8.49088842318153
"CRACDL"	8.4725764929385
"SP110"	8.47254434968416
"BICDL3P"	8.45340536398819
"CEBPA-DT"	8.43847374746508
"BICDL2"	8.40399116215507
"ESPN"	8.3899713465653
"IRF5"	8.38991786064138
"SMTNL2"	8.38503049588181
"CLYBL"	8.37571537669605
"PYGO1"	8.36926714270385
"C1R"	8.35679672923512
"PAXBP1-AS1"	8.3249550857771
"SYT12"	8.28237918746657
"RBPMS2"	8.26508681406043
"ALDH3B2"	8.25681401085254
"RYR1"	8.24625782657902
"SMARCD3"	8.23364884010248
"MUC5B"	8.2328546102596
"CD82"	8.23276841453633
"EFNA1"	8.2203201625589
"RIMKLA"	8.1643962358461
"B3GNT7"	8.16300587129884
"GAS6"	8.16102093502996
"ANKRD50"	8.15333803273722
"ANKRD2"	8.14403847383331
"H3C6"	8.14080504332703
"OBSCN"	8.13421296699605
"ZNF433"	8.11662203358715
"WNT10A"	8.11094204202879
"BMP7"	8.10159360595964
"SLC15A3"	8.08462198649196
"NUDT18"	8.08006210729858
"H3C10"	8.06027465320582
"TNS1"	8.0514254865038
"SLC67A1"	8.04483905060051
"SPSB1"	8.04230527921275
"FLNC"	8.02928960665567
"ZSWIM5"	8.02839474531877
"LINC00649"	8.02275298211936
"RASSF7"	8.01001978262801
"RHBDL3"	8.00715573840929
"ISM2"	7.99974298999958
"GLUL"	7.98762467047092
"KLLN"	7.95684269997611
"B4GALNT4"	7.92267952200873
"NPR1"	7.90733513578433
"FLVCR2"	7.9071082867465
"DNM1"	7.90263040239804
"WNT7B"	7.89728106185443
"ZNF709"	7.88185909521231
"CBS"	7.88122399482342
"DOCK3"	7.87988914633669
"RIMS3"	7.85087004730425
"SLC49A3"	7.82460865275681
"GGACT"	7.7940450735334
"GSDME"	7.78424162434403
"PRKXP1"	7.77196345448076
"NTNG2"	7.75723734778895
"GARNL3"	7.74153962632916
"PITX1"	7.72624955108716
"TNFAIP2"	7.69749835296511
"ZNF287"	7.69268190738119
"HSD17B14"	7.6875679371024
"EPHA1"	7.6851922234448
"SLC8A2"	7.63679164610987
"HRH3"	7.63034006558994
"LPCAT1"	7.6294249989036
"TNNC1"	7.61641073163213
"PLBD1-AS1"	7.60013945213749
"SPACA6"	7.59216649674816
"NAT1"	7.55061596196412
"RBBP8NL"	7.54752402537326
"AATK"	7.53480110738379
"PSAPL1"	7.52161787745302
"PARP9"	7.51342390719581
"NEURL1B"	7.51292979922292
"EDIL3"	7.5073331841489
NA	7.49800883938317
"VASH1"	7.49315952921701
"HCN4"	7.47974296310315
"TMEM121"	7.47545706045327
"RHOU"	7.46471551768552
"SPATA31H1"	7.46403120786616
"HAR1A"	7.43719486184715
"PPARGC1B"	7.40609537893582
"LINC00910"	7.35849914796036
"RAB43"	7.3543792191493
"CAPS"	7.32521719436208
"ARAP3"	7.32242721788137
"GPR137C"	7.31658212279643
"SLC6A9"	7.27194604850571
"TMEM63C"	7.23044449926916
"PLCL1"	7.23015133104165
"TMEM50B"	7.23000882148208
"MX1"	7.20831400951205
"PAK6"	7.19927010152101
"NALF2"	7.19734105755458
"BBS12"	7.18258353322982
"TBX19"	7.16112544778261
"GPRIN2"	7.13880025211461
"PLAG1"	7.13369698482234
"LDLRAD1"	7.11901488040934
"LOC102724428"	7.10058098182944
"CHRD"	7.0994651030014
"HAP1"	7.09801284853052
"EPN3"	7.0967177448062
"PRSS36"	7.08851911778998
"H2AC25"	7.08591717269842
"ARL10"	7.07367962029064
"C2orf72"	7.05761445076352
"SLC9A3-AS1"	7.05501569212209
"PDZD4"	7.01825951988827
"HRCT1"	6.99110512437613
"ENTPD2"	6.99043932381839
"TNFRSF25"	6.97870204465046
"CFAP184"	6.97023770354192
"MYCL"	6.96029277129732
"KCNB1"	6.95530179533664
"TBXA2R"	6.95174271982185
"SCX"	6.94269154800318
"BCAS3"	6.93200754036463
"IL22RA1"	6.92441546288536
"CEBPA"	6.91616434838799
"LOC155060"	6.91587910361089
"SOWAHB"	6.90593377380679
"EFNB3"	6.89674509540905
"MAF"	6.85885945008507
"DEGS2"	6.84604805054385
"CPAMD8"	6.83626565952195
"SYP"	6.8308536849951
"NMNAT2"	6.78944192317789
"PCDHB14"	6.76857171826981
"LRG1"	6.7607620186138
"ZNF493"	6.75529449682122
"SMO"	6.74877440135016
"FIBCD1"	6.74508138866036
"INKA2"	6.73832184872924
"LOC101593348"	6.71920187240934
"SOX8"	6.68344766203833
"MAP1LC3A"	6.66728884031242
"PTGIS"	6.62747898869501
"RASGRP1"	6.62303975889931
"DIPK1B"	6.60303797080296
"GP1BA"	6.58888007670231
"LTC4S"	6.58811698407896
"MSRB3"	6.55774608074727
"PLXNB3"	6.54222600315581
"NEURL3"	6.53216938881085
"SIRT4"	6.53049124455254
"SYT15B"	6.52517529816679
"ALPP"	6.5222036557553
"UNC13A"	6.51659089358721
"RAB39A"	6.51435325811815
"GPC1"	6.50835583493218
"EDA"	6.49675086758353
"GJB5"	6.48292760099843
"ZNF658B"	6.46379860144062
"TMEM52"	6.46300054421845
"CCDC92B"	6.4439155393769
"EMX1"	6.43766756962502
"IL1RN"	6.43356320688524
"SUSD3"	6.41947190493318
"CCDC184"	6.40475981206641
"FGD3"	6.3958436991458
"TGM1"	6.39270858269388
"IL17RE"	6.38856413985675
"DNAH1"	6.36763912990753
"STAG3"	6.35631023603586
"SRGAP3"	6.33767402011486
"SPOCK2"	6.32939920401785
"ZNF296"	6.32934607159813
"KIRREL2"	6.32638572225495
"AMIGO1"	6.32556622350767
"VGLL1"	6.31385710524065
"ZBTB46"	6.31271349844103
"KANK4"	6.30944369160705
"RNF223"	6.29368835061834
"FAUP4"	6.27697973772636
"CIMAP1B"	6.24469263042429
"DDX3Y"	6.24136392310093
"RMDN2"	6.19592774633802
"CEACAM7"	6.18572509226583
"SCARF2"	6.16758850072103
"SNORC"	6.13057979065728
"USP46-DT"	6.12344330855836
"PYROXD2"	6.11131546614319
"SLC47A2"	6.07315797011736
"FAM83H"	6.06588848524313
"ADGRA2"	6.06037652008707
"CCDC78"	6.05452557317823
"VGF"	5.99172945102099
"KIF5A"	5.97077474169785
"PRDM16"	5.9649773197564
"IGFBP3"	5.95746032278236
"ERN2"	5.95671721151299
"PJVK"	5.9522827583287
"LOC646471"	5.9381183133103
"FAM131B"	5.92567386426698
"WNT11"	5.92532419566404
"SLC16A11"	5.85109246681446
"IL4I1"	5.84275196538366
"PADI2"	5.83041983750823
"LYPD5"	5.82765687676171
"GSDMB"	5.81944454024251
"SCART1"	5.81625501826508
"PLEKHS1"	5.78882196851185
"PLTP"	5.78105425303145
"ACKR3"	5.77591192427044
"COL5A1"	5.7737906733235
"CIMIP2A"	5.77125889610621
"SARM1"	5.76592559852856
"CCDC102A"	5.73454795189454
"MUC3A"	5.71875561312399
"GDAP1"	5.70952315084328
"NSG1"	5.69068641255535
"GPR162"	5.68846712587831
NA	5.67677014771941
"KRABD3"	5.67598852227078
"MMP24"	5.67406655469912
"ARX"	5.6729848025244
"KCNQ4"	5.66533078211964
"LOC101926889"	5.66530652529185
"SCUBE3"	5.65792904041541
"CSPG4"	5.6537678287997
"SPDEF"	5.63964478716179
"LRRC73"	5.63695990191475
"LYPD2"	5.61830027638769
"MX2"	5.6174653427133
"MIR4720"	5.61735322187327
"TMEM178B"	5.61651513157875
"ARHGDIG"	5.6047601008148
"KCNJ4"	5.58911073489991
"ARHGEF4"	5.57403780694829
"CKMT1B"	5.57182380280315
"PSTPIP2"	5.566657442321
"SLC22A17"	5.55462037288419
"CELF5"	5.4950107838917
"B3GNT4"	5.49498025516542
"LIN28A"	5.46625142602332
"RNF122"	5.46360834438738
"PSD"	5.4513492531569
"MT-TP"	5.43907174693762
"MAN1C1"	5.43528485297247
"UBE2L6"	5.4328960818565
"KSR2"	5.42861215258008
"FAM86B2-DT"	5.42812529629028
"MMP25"	5.42594868504169
"F10-AS2"	5.40908035976826
"KCNIP3"	5.40748773530757
"PYGM"	5.40561483982744
"SNAP25-AS1"	5.39668645830549
"A4GALT"	5.39592905602557
"LOC101926935"	5.39522133473163
"ZSCAN18"	5.39494084119174
"SPEGNB"	5.3876546890137
"OLFML2B"	5.38138209226584
"FAM184B"	5.38090038084139
"ARSI"	5.37253051548349
"LAMP3"	5.34604839723849
"PYCARD"	5.34255752799593
"ITPKA"	5.33713827655142
"COL16A1"	5.32551967463331
"C1QL1"	5.30993303492055
"PCAT6"	5.30609801371778
"CCDC80"	5.30441637569318
"COL26A1"	5.2996383253849
"TSC22D3"	5.29273410994969
"TRIM46"	5.28818276633874
"KLF2"	5.2804051767316
"GAREM2"	5.26883642665827
"WNT5B"	5.26759955986504
"ZNF137P"	5.26239364585133
"LINC01447"	5.23216796362685
"B4GAT1-DT"	5.22438253426196
"IFI35"	5.22023865209668
"SLC52A1"	5.21773925016149
"CDH15"	5.20521472974061
"IGSF9"	5.1985127574641
"LARGE1"	5.19466410550971
"SAXO5"	5.1931519652833
"ASPRV1"	5.18258263385866
"LOC102723373"	5.18028911912204
"H2BC26"	5.17316871051798
"UPK3B"	5.16119702792579
"ALPG"	5.14930654710243
"NRSN2-AS1"	5.14072457007887
"APCDD1"	5.13897891473258
"STRA6"	5.13569933131143
"NGFR"	5.13033278620772
"WASHC2EP"	5.12018344960879
"LINC00663"	5.11936485224117
"IFI6"	5.11625692257181
"HAPLN3"	5.11041162533154
"HEYL"	5.10867721503627
"CACNA1I"	5.09600921833735
"SULF2"	5.0666162117108
"GRID2IP"	5.06399814917899
"SLC2A1-DT"	5.05918441420918
"RTBDN"	5.04706111317932
"LIPC"	5.04153968519643
"JAK3"	5.03499085418523
"KCNK15"	5.02707286706828
"MMRN2"	4.99949772194017
"TCP11L2"	4.99803987073969
"NPTX1"	4.98770693597361
"ZNF547"	4.98621583040214
"ADCY5"	4.9820632385629
"KRT15"	4.98115132108156
"SULT2B1"	4.97122239601827
"ALX4"	4.9676186966302
"ZNF132"	4.9588310200541
"PNMT"	4.92523263986831
"CRB2"	4.89656382107175
"OAS1"	4.88371915875953
"ELFN2"	4.84714242832323
"CDX2"	4.84409756719014
"LOC105371409"	4.84316344327121
"PIP5KL1"	4.83115076644905
"CRIP1"	4.82265541171588
"LOC100128770"	4.82038521748212
"PNMA6A"	4.80946285531881
"F10"	4.8029537426736
"KRT17"	4.80247680521141
"ODAD3"	4.79628788224927
"HERC6"	4.79360458745787
"ZDHHC22"	4.79264779264033
"GRIN3A"	4.78647684401948
"LOC613038"	4.75643922817294
"FGFR2"	4.74731553137341
"WAS"	4.74545541808363
"TNNI3"	4.73271499911264
"DUSP15"	4.71818726736122
"DNAJB13"	4.71574139754519
"TLR3"	4.7084358093678
"ZFP3"	4.70837726807197
"FOXJ1"	4.69621519940796
"MAP1A"	4.6928397387855
"AATBC"	4.68790006667263
"NOTCH1"	4.67261512781616
"ERICH5"	4.65337298743477
"AMN"	4.63535682435561
"GABRB3"	4.62599977321572
"ABCG1"	4.60969064209836
"CA12"	4.60906170276281
"SYNE4"	4.60892795443505
"AOC1"	4.6024772469559
"C3orf80"	4.58664710897965
"GPR199P"	4.56935543392249
"PDGFD"	4.5581767820542
"AKAP3"	4.53986543220802
"HSH2D"	4.53260063001484
"TGFB2"	4.51419395602785
"RRN3"	4.50474882248742
"CLK3-AS1"	4.50435380643598
"TRIM9"	4.47336802923145
"DGAT2"	4.47216448066218
"FAM20C"	4.46807869436289
"PCDHB2"	4.46540994943463
"LINC03048"	4.45607616029671
"PCDHGB2"	4.44730630757044
"SIX3"	4.44719941629801
"TTC21A"	4.44614841711777
"MLXIPL"	4.41061706875023
"ZNF528"	4.40737542018468
"RORC"	4.40395219254341
"LMX1B"	4.39624506518394
"GNAO1"	4.38424986082041
"MINAR1"	4.38247596238178
"BIRC7"	4.35848167330935
"ABCC6P1"	4.32757059624726
NA	4.31247142387384
"WFDC21P"	4.30332915561621
"STING1"	4.30176662194129
"TNFSF10"	4.29056710993788
"DISP3"	4.28031453986038
"GABRD"	4.27769400762203
"SCARA5"	4.27162633090951
"BCL11B"	4.26863296410654
"KCP"	4.2526730254746
"RNASE4"	4.24486570964835
"TNFSF13B"	4.22262005850766
"SLC16A2"	4.21300942407531
"SCN3B"	4.2123891960204
"SLC9A5"	4.21138229991888
"LOXL1"	4.21033743669044
"PIK3CD"	4.20326446217973
"MYL9"	4.20137476210556
"TLL2"	4.19466647701882
"CACNG4"	4.17549776019614
"TYMP"	4.16909429461879
"CCN5"	4.15260691145411
"INPP5D"	4.1456917235975
"SLC45A1"	4.12151196759794
"TMOD1"	4.12053617752215
"EVL"	4.11502778626311
"RNF157-AS1"	4.11328531421123
"ZDHHC11B"	4.11288773163196
"KLK5"	4.10498394343435
"HSD11B2"	4.10057965437134
"GBA1"	4.08976706260747
"MLANA"	4.08926222447902
"PKD1L2"	4.08805784293035
"COL6A2"	4.08393164375887
"KRT16"	4.0815546895449
"SLIT1"	4.07476987533122
"TMPRSS9"	4.06995339865016
"RRAD"	4.0699261301637
"CDHR2"	4.06923830027402
"ZNF750"	4.06510457711442
"ELFN1"	4.06034242210139
"IFNL3"	4.05654572441698
"VIPR2"	4.05077802229732
"CYP26A1"	4.02086274392477
"FAM66B"	4.02015306173856
"NID1"	4.01677377753069
"RSPH1"	4.00599479666831
"SLC6A12"	4.00354172774716
"EDN2"	3.99702907058289
"SLC17A7"	3.99493615119715
"WNT5A"	3.99483319332005
"PKD1L1"	3.9922509493304
"GPR68"	3.99052960383343
"LDB3"	3.97755664057123
"SNORA63"	-3.99876068532662
"PTGES3L"	-4.01382878337509
"KIAA1755"	-4.02322456732251
"MMP1"	-4.0332545852376
"DAXX"	-4.03716172397163
"CYP4X1"	-4.07053412459588
"LOC101929128"	-4.08631645600018
"UBR7"	-4.11534600312654
"CSF2"	-4.11827277024168
"RFX8"	-4.12069009069559
"ADAMTS12"	-4.12316145437333
"LINC00623"	-4.12877002392491
"RGS7"	-4.14633795340189
"ADGRL2"	-4.16515012249187
"TAF15"	-4.16720714669428
"HMSD"	-4.17640588007692
"CPED1"	-4.18222040878547
"SOCS7"	-4.19212560319863
"SNORA25"	-4.22801654580478
"FBXO43"	-4.25143626382882
"PTGS2"	-4.26031261900556
"NRG4"	-4.26540980533912
"LOC101929643"	-4.2785844693143
"FOXQ1"	-4.28131476502489
"C12orf56"	-4.28506297858468
"C9orf163"	-4.30537770773738
"LOC105373759"	-4.30806560164587
"FGF14"	-4.31021023058422
"LGR5"	-4.32872713193023
"SNORD76"	-4.34163568622066
"RPSAP52"	-4.3589601322654
"LOC100287036"	-4.36000251339053
"EPHB6"	-4.38638328079858
"LINC01224"	-4.38853923420284
"DPYSL3"	-4.39758247910533
"LINC01572"	-4.39785334421721
"PRKG1-AS1"	-4.40451741650334
"BICC1"	-4.41085425540822
"ATP8A2"	-4.42054011199544
"MAP3K7CL"	-4.43118713566307
"TLR4"	-4.43198458384027
"TES"	-4.43202038699779
"NETO2"	-4.44754257701975
"ADTRP"	-4.45066669010994
"NR5A2"	-4.51406818756225
"LMCD1"	-4.53005939075277
"SESN3"	-4.5424935139624
"CSTF3-DT"	-4.55159343898417
"SNORA10"	-4.56302744412106
"RTKN2"	-4.56350713064359
"GNB3"	-4.57107170792766
"CCNT2-AS1"	-4.59268043914072
"MAP3K20-AS1"	-4.59591179657071
"CCNB3"	-4.62952759353797
"SERTAD4"	-4.63828479246592
"DYNLT2B"	-4.64131695849783
"PDE3A"	-4.64169462886829
"FST"	-4.6458987941674
"AURKAP1"	-4.65239195969823
"RPS10"	-4.67759576540559
"BTN3A2"	-4.69360643720804
"PHF7"	-4.72217183411171
"ARL4C"	-4.7345378637565
"EGR1"	-4.73802206794455
"SNORD47"	-4.80084707388313
"PRDM1"	-4.80949618047727
"RFESD"	-4.85269344910041
"SUGT1P1"	-4.85397458276778
"PTPRB"	-4.87005209184969
"PLEK2"	-4.87123943916981
"MT2A"	-4.90738145938824
"CEMIP"	-4.91434364655494
"ARHGAP31"	-4.94714714947664
"C10orf55"	-4.95894218140705
"BANK1"	-4.9621987151452
"CLEC2B"	-4.9635965152782
"LINC00999"	-4.98150703657602
"SFTA1P"	-4.98822335682128
"HMGA2-AS1"	-5.00060796533874
"KHDRBS3"	-5.01681280130807
"SNORA61"	-5.04530049224122
"ADAMTS6"	-5.07185037040916
"LINC01909"	-5.07519446034469
"ZNF365"	-5.09735595832581
"PHACTR3"	-5.10395012785036
"ITGA10"	-5.12262652339709
"MPL"	-5.1317413069867
"SIPA1L2"	-5.16069196124106
"FIGN"	-5.16778425924685
"NTRK2"	-5.17939066206805
"IFI27L1"	-5.18401568982385
"LINC01356"	-5.18594374443163
"RFTN1"	-5.19136576202438
"VIM-AS1"	-5.20102464200842
"PLA2G4A"	-5.21385499139077
"SH2D5"	-5.21965696837918
"ITGA1"	-5.22229051338888
"THBD"	-5.2442100461604
"HAGLR"	-5.24890453540597
"LAT2"	-5.2505488542326
"LOC100288069"	-5.25635932670512
"HKDC1"	-5.26818152778066
"MIR17HG"	-5.2804007722158
"CALCRL"	-5.29182917598431
"CXCL8"	-5.33425640005833
"THSD7B"	-5.40653068819197
"PPP4R1L"	-5.41799091189794
"MARCHF1"	-5.43299943402638
"GPR63"	-5.46215899101323
"SCEL"	-5.4770583712982
"ITGA11"	-5.48739030268265
"NMU"	-5.50000774323311
"SNORD77"	-5.51719196476241
"TNFRSF19"	-5.5270964007133
"SCN3A"	-5.54039990029843
"GNG11"	-5.54695620714476
"CDK15"	-5.555846796166
"G0S2"	-5.56211296462365
"SNORD79"	-5.56757291272097
"DUBR"	-5.56955192223125
"PDLIM3"	-5.60608152497671
"CAPS2"	-5.60659696787337
"ATXN1-AS1"	-5.6083896949827
"LINC01186"	-5.65867608738566
NA	-5.68911832025767
"ADM5"	-5.69949465069432
"LINC01843"	-5.70585471913878
"MYH16"	-5.72933054972811
"SERPINE1"	-5.7467450410902
"CARS1"	-5.74847963091749
"RDUR"	-5.80196513594217
"LIPH"	-5.80487568139394
"RPE65"	-5.82692762103273
"SNORD96A"	-5.83829512122021
"DMC1"	-5.84336112498485
"LCTL"	-5.87529677998668
"CORO2B"	-5.88161503974853
"TRIM55"	-5.93018632028566
"SNORD25"	-5.93363134061923
"ESRP1"	-5.95360813220157
"ADPRH"	-5.9594858565832
"FUT9"	-5.98375810134553
"SORBS1"	-6.00077748038594
"COL4A2"	-6.07368682633179
"LCP1"	-6.10079123968648
"DKFZP586I1420"	-6.10547695403025
"NMRAL2P"	-6.12535320557034
"CNIH3"	-6.13822543198598
"NCF2"	-6.13893905471272
"BEST3"	-6.17999367252799
"WT1"	-6.20209866097335
"LOC389602"	-6.20690711326717
"GPR87"	-6.23979113464647
"KYNU"	-6.28614169031791
"HBEGF"	-6.29241690948789
"CLDN10-AS1"	-6.29600390579744
"MLLT11"	-6.30811660055829
"INHBE"	-6.31134971017608
"ITGB1BP2"	-6.3507914896753
"LRATD2"	-6.37229485797572
"LMO4"	-6.3767294030463
"DPY19L2P2"	-6.38012720762989
"SNHG20"	-6.3987412723162
"PHLDB2"	-6.43274599994176
"MILR1"	-6.4517057956255
"ABCA15P"	-6.46713548089027
"HAS2-AS1"	-6.47440753823015
"MOK"	-6.52304930030223
"LOC374443"	-6.55802781429798
"FAM27E3"	-6.56785510112505
"CEBPD"	-6.57270608662335
"LNCAROD"	-6.60996819097905
"SNORD14E"	-6.73548357949209
"SHISA2"	-6.76693374362349
"JAG1"	-6.76863633181656
"SLC16A7"	-6.7703288599728
"LINC01012"	-6.77590645573575
"FAM27B"	-6.7975607775704
"ALDH1L2"	-6.79958080907411
"MALL"	-6.81518770254131
"NRGN"	-6.89588206184565
"MT1L"	-6.89651009699468
"SPDYE3"	-6.89735317774993
"TJP1"	-6.93177054561677
"DGKG"	-6.95274725819578
"MATN3"	-6.9648455708934
"TNFRSF11B"	-7.01347793720266
"ANAPC1P4"	-7.04684204818183
"PRKCQ-AS1"	-7.05629613607908
"PFDN2"	-7.07912281162867
"CDKN2C"	-7.081743023502
"LSM6"	-7.1155754833369
"AKNAD1"	-7.12788826405807
"ST8SIA4"	-7.1316692083319
"NEK3"	-7.17840369898733
"F2RL2"	-7.22135797050985
"TMEM154"	-7.23921284815031
"NRIP3"	-7.25855686031486
"BATF3"	-7.27960481802763
"DDIT4L"	-7.28423687459979
"DLGAP1-AS2"	-7.30402789372214
"KIAA0040"	-7.31305241972643
NA	-7.3262782917317
"DYNLT3"	-7.35583249888121
"F2RL1"	-7.35957880854937
"CLDN1"	-7.37711966094459
"MYH15"	-7.39201713980317
"CASC8"	-7.40116585868788
"PLEKHA8P1"	-7.41513032171244
"PRSS3"	-7.43656685717181
"LOC101927769"	-7.45635541360892
"CTSC"	-7.48654709123097
"SPRY2"	-7.51810105711331
"PSAT1"	-7.52625360871397
"DLC1"	-7.53802102865689
"SNORA73A"	-7.56760214364186
"LINC00460"	-7.57285584314986
"SNORD80"	-7.58779364891987
"LINC01910"	-7.60659870092598
"VEGFC"	-7.61547822760677
"TMSB10"	-7.62641749721263
"CTSE"	-7.69630816698752
"TMEM30B"	-7.71183842320438
"SH3PXD2A-AS1"	-7.7437158788162
"MMD"	-7.75314139393363
"ANKRD22"	-7.7555513068311
"NUP62CL"	-7.76071583863595
"HSPB6"	-7.76854959310373
"TRIM36"	-7.79010029990799
"SLC20A1"	-7.79678368142571
"FBXO4"	-7.80342326459567
"PPP1R1C"	-7.81022965085145
"KIFC3"	-7.81720284556544
"SLC25A19"	-7.97939393181661
"SERPINB9"	-7.98035964194073
"BTC"	-8.07774816874825
"SNORD22"	-8.093020561623
"ACOX2"	-8.10903886762699
"CAPN1-AS1"	-8.13429018484394
"CBLB"	-8.1541206285132
"STEAP2"	-8.17079547644326
"KCNIP4"	-8.19937085263991
"CCDC88A"	-8.23457910286456
"MAMLD1"	-8.23486660031474
"MRPL41"	-8.25895515832014
"CREB5"	-8.27401120645668
"CCDC68"	-8.27969856425614
"YY2"	-8.32237506891924
"FBXL2"	-8.40547901048226
"KLHL4"	-8.46210259375415
"TMEM158"	-8.46591925742452
"S100A11"	-8.47784741573515
"ZNF697"	-8.53335096489949
"GPR3"	-8.55143753605927
"COL17A1"	-8.55602162365126
"NAP1L4"	-8.55945228400659
"CAV1"	-8.57652403649706
"HTR7"	-8.58347839416061
"CENPW"	-8.62235308247525
"SLC4A5"	-8.72760007637823
"DOCK4"	-8.80534388827095
"TNIK"	-8.80974357668581
"ABHD16B"	-8.87195583223172
"GRPR"	-8.93343977399568
"VIM"	-8.94136277287733
"TOX2"	-8.96007855690137
"SH2D3A"	-8.99799773084315
"ETV5"	-9.0792561435313
"CD22"	-9.0962120619892
"MIR25"	-9.11576541309085
"ANXA10"	-9.12906709545736
"BOLA3"	-9.20205552304939
"RAC2"	-9.24212812749685
"CARD6"	-9.26124971473226
"FAM72C"	-9.28710739988947
"STK32B"	-9.29304469824244
"ZFPM2-AS1"	-9.31338947007838
"NOG"	-9.33410934605853
"GAR1"	-9.43213649901486
"TUBE1"	-9.55333567771833
"CKS1B"	-9.58674273938083
"GNAQ"	-9.60102444996122
"VCL"	-9.65693462848192
"THRIL"	-9.67902454746913
"SOCS2"	-9.6981668872074
"ASNS"	-9.70528445307296
"TINAGL1"	-9.71176729236979
"CCDC150"	-9.71858681925056
"CD274"	-9.75515822148283
"C3orf52"	-9.76356405429324
"ARSJ"	-9.85021590205076
"KCNAB3"	-9.88745917561485
"SMAGP"	-9.8883420181782
"EPHA2"	-9.92135630020848
"DUSP6"	-9.93967122437528
"SRGN"	-9.94199079003657
"SMOX"	-10.2048834327985
"GLDC"	-10.210887060632
"FAR2"	-10.2370977106699
"NEIL3"	-10.3192698460961
"KIAA1217"	-10.4007637214419
"AK5"	-10.4350752276139
"NNT-AS1"	-10.544253417391
"GALNT3"	-10.5726096399562
"CXCL5"	-10.5877812683891
"TNFRSF1B"	-10.5938772974909
"ELK3"	-10.6518337614696
"GSDMC"	-10.6526535059119
"ABCA10"	-10.7053604886259
"PRDM8"	-10.7262657439808
"MIR100HG"	-10.7783258093146
"RYR2"	-10.8517138533903
"MGLL"	-10.8611253045937
"MSN"	-10.8689244183016
"ZEB1-AS1"	-10.8872814365732
"CCNJL"	-10.9864268672555
"LRP12"	-11.0219521127771
"UPP1"	-11.0616499077871
"ROR1"	-11.0629272578877
"STK17A"	-11.0675175483462
"SLC18B1"	-11.0892545085144
"IL7R"	-11.0982400266841
"AADAT"	-11.1055024274879
"DOK3"	-11.306266056985
"BCAN"	-11.3075082564613
"SMIM29"	-11.3140226623815
"SPRY4-AS1"	-11.3194518217954
"MTLN"	-11.3692049121001
"ANXA3"	-11.3869326790579
"RAD54L"	-11.4024096819291
"CDCA7"	-11.4300359516264
"TCN1"	-11.4525794904271
"RPL23AP7"	-11.4628817221167
"AKAP7"	-11.4762345036781
"MMP2"	-11.5558957891571
"CEP85L"	-11.5944936545657
"CXCL6"	-11.6071684477051
"TOX"	-11.672745649536
"SYTL5"	-11.7264486555423
"IFRD1"	-11.748470328901
"H2AZ1"	-11.8096629990888
