NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_39	H2AC25	1068	7.085916996002197	-0.23458545	No	
row_40	WAS	1289	4.745455265045166	-0.33838186	No	
row_41	BCL11B	1336	4.268632888793945	-0.3592109	No	
row_42	ZNF365	1465	-5.097355842590332	-0.41897842	No	
row_43	DMC1	1515	-5.843360900878906	-0.44082016	No	
row_44	FBXO4	1610	-7.8034234046936035	-0.48362908	No	
row_45	S100A11	1631	-8.4778470993042	-0.49091905	No	
row_46	GAR1	1658	-9.432136535644531	-0.50081986	No	
row_47	NEIL3	1679	-10.319270133972168	-0.5076187	No	
row_48	IL7R	1701	-11.09823989868164	-0.51468736	No	
row_49	RAD54L	1709	-11.402409553527832	-0.51498914	No	
row_50	DDX11	1724	-11.881246566772461	-0.51850605	No	
row_51	RAD51AP1	1737	-12.401618003845215	-0.5209291	No	
row_52	GINS1	1746	-12.697366714477539	-0.5213631	Yes	
row_53	MYC	1748	-12.80810832977295	-0.5184246	Yes	
row_54	EME1	1749	-12.842201232910156	-0.51499945	Yes	
row_55	PTTG1	1754	-13.08960247039795	-0.51341856	Yes	
row_56	SFR1	1756	-13.162274360656738	-0.51038563	Yes	
row_57	ZGRF1	1762	-13.349390029907227	-0.509213	Yes	
row_58	PSMC3IP	1768	-13.57345199584961	-0.50798064	Yes	
row_59	STN1	1787	-14.355851173400879	-0.51274776	Yes	
row_60	GINS2	1803	-15.52128791809082	-0.51577145	Yes	
row_61	USP3	1810	-15.741384506225586	-0.5144384	Yes	
row_62	POLQ	1823	-16.320838928222656	-0.51581615	Yes	
row_63	EXO1	1826	-16.42659568786621	-0.51239014	Yes	
row_64	KIF22	1835	-16.927169799804688	-0.511696	Yes	
row_65	UCHL5	1837	-17.1102352142334	-0.5076101	Yes	
row_66	RBBP8	1849	-17.888973236083984	-0.50809205	Yes	
row_67	HMGB2	1855	-18.04302978515625	-0.50566757	Yes	
row_68	CDCA5	1857	-18.079177856445312	-0.5013233	Yes	
row_69	UBE2T	1859	-18.112354278564453	-0.4969701	Yes	
row_70	RFC4	1863	-18.447935104370117	-0.49348253	Yes	
row_71	DBF4B	1877	-18.884918212890625	-0.49465397	Yes	
row_72	HMGA1	1885	-19.194854736328125	-0.49287742	Yes	
row_73	DCLRE1A	1891	-19.469961166381836	-0.4900724	Yes	
row_74	TOP1	1893	-19.507122039794922	-0.48534724	Yes	
row_75	BRCA1	1894	-19.52715492248535	-0.48013917	Yes	
row_76	POLE2	1899	-19.84452247619629	-0.4767567	Yes	
