NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_133	ECT2	1953	-22.65511703491211	-0.34065834	Yes	
row_134	MND1	1954	-22.694101333618164	-0.33602682	Yes	
row_135	SPC24	1962	-23.05670166015625	-0.33475095	Yes	
row_136	TGFA	1971	-23.55722427368164	-0.33386293	Yes	
row_137	KIF23	1973	-23.5863094329834	-0.32953927	Yes	
row_138	HJURP	1981	-23.9278564453125	-0.32808563	Yes	
row_139	TACC1	1982	-23.952560424804688	-0.32319728	Yes	
row_140	CDC20	1984	-24.385446548461914	-0.3187105	Yes	
row_141	RRM1	1988	-24.706632614135742	-0.3151381	Yes	
row_142	CCNB1	1992	-24.959508895874023	-0.3115141	Yes	
row_143	CENPQ	1995	-25.09429931640625	-0.30737263	Yes	
row_144	RAD18	1997	-25.23932647705078	-0.30271164	Yes	
row_145	PPP1R12A	1999	-25.31071662902832	-0.29803604	Yes	
row_146	PINX1	2000	-25.39072608947754	-0.29285416	Yes	
row_147	RAD1	2001	-25.451000213623047	-0.28765997	Yes	
row_148	EREG	2004	-25.798236846923828	-0.28337485	Yes	
row_149	AURKB	2013	-27.046825408935547	-0.28177464	Yes	
row_150	NCAPH	2014	-27.048917770385742	-0.27625436	Yes	
row_151	SKP2	2015	-27.075199127197266	-0.2707287	Yes	
row_152	SASS6	2021	-27.668949127197266	-0.26753166	Yes	
row_153	DSCC1	2025	-28.123872756958008	-0.26326185	Yes	
row_154	RFC3	2026	-28.163808822631836	-0.25751403	Yes	
row_155	WEE1	2027	-28.181522369384766	-0.2517626	Yes	
row_156	CDC25B	2028	-28.218364715576172	-0.24600364	Yes	
row_157	EZH2	2035	-29.100849151611328	-0.24300432	Yes	
row_158	NABP1	2039	-29.543779373168945	-0.23844475	Yes	
row_159	CDCA8	2045	-30.451913833618164	-0.23467973	Yes	
row_160	DTL	2048	-30.972063064575195	-0.2293387	Yes	
row_161	AURKA	2056	-31.56000328063965	-0.22632746	Yes	
row_162	SMARCE1	2058	-31.657745361328125	-0.22035654	Yes	
row_163	CKAP5	2060	-31.805416107177734	-0.21435547	Yes	
row_164	MYBL1	2063	-32.186100006103516	-0.20876667	Yes	
row_165	NDEL1	2071	-32.59892654418945	-0.2055434	Yes	
row_166	DBF4	2074	-32.992549896240234	-0.19979002	Yes	
row_167	VRK1	2076	-33.05924987792969	-0.19353308	Yes	
row_168	HMGA2	2079	-33.35729217529297	-0.18770525	Yes	
row_169	MZT1	2085	-34.04442596435547	-0.18320706	Yes	
row_170	SPDL1	2096	-35.36600875854492	-0.18088894	Yes	
row_171	CCND1	2102	-35.97298812866211	-0.17599715	Yes	
row_172	ZWILCH	2110	-36.67355728149414	-0.17194231	Yes	
row_173	RAD51	2113	-36.964027404785156	-0.1653784	Yes	
row_174	RFC5	2114	-37.01982879638672	-0.1578232	Yes	
row_175	FEN1	2128	-39.11402130126953	-0.15621004	Yes	
row_176	H2AX	2140	-40.64162826538086	-0.15330519	Yes	
row_177	E2F7	2141	-40.64704513549805	-0.14500973	Yes	
row_178	ITGB3BP	2143	-42.03142547607422	-0.13692169	Yes	
row_179	NUF2	2148	-42.90642166137695	-0.13012494	Yes	
row_180	KIF3A	2154	-44.32493591308594	-0.12352865	Yes	
row_181	CDC25A	2156	-44.6638298034668	-0.114903376	Yes	
row_182	RFWD3	2158	-44.76905059814453	-0.10625663	Yes	
row_183	ANXA1	2159	-45.493385314941406	-0.09697209	Yes	
row_184	CENPH	2174	-49.50614547729492	-0.093728	Yes	
row_185	EZR	2183	-54.72037887573242	-0.08648002	Yes	
row_186	ARL8B	2186	-56.39438247680664	-0.07595067	Yes	
row_187	SEPTIN8	2196	-62.511383056640625	-0.06760261	Yes	
row_188	CCNC	2198	-64.26640319824219	-0.05497674	Yes	
row_189	CHEK1	2199	-64.37883758544922	-0.041837964	Yes	
row_190	KIF2C	2208	-76.17228698730469	-0.030211966	Yes	
row_191	SIRT1	2219	-87.10771179199219	-0.017334122	Yes	
row_192	FBXW7	2229	-116.14595031738281	0.0019599586	Yes	
