NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_56	CKS2	1918	-20.644887924194336	-0.42210644	Yes	
row_57	TUBA1B	1921	-20.859975814819336	-0.4130329	Yes	
row_58	MAPRE2	1923	-20.9261474609375	-0.4034605	Yes	
row_59	KNSTRN	1931	-21.192279815673828	-0.39656284	Yes	
row_60	CLTA	1936	-21.63370132446289	-0.38805223	Yes	
row_61	HAUS5	1949	-22.457015991210938	-0.38288316	Yes	
row_62	NCAPG	1951	-22.605249404907227	-0.37250522	Yes	
row_63	ECT2	1953	-22.65511703491211	-0.36210334	Yes	
row_64	SPC24	1962	-23.05670166015625	-0.3547783	Yes	
row_65	EPB41L2	1970	-23.50653839111328	-0.34677038	Yes	
row_66	TGFA	1971	-23.55722427368164	-0.33546862	Yes	
row_67	KIF23	1973	-23.5863094329834	-0.32462	Yes	
row_68	TACC1	1982	-23.952560424804688	-0.31686518	Yes	
row_69	CDC20	1984	-24.385446548461914	-0.30563316	Yes	
row_70	CCNB1	1992	-24.959508895874023	-0.29692817	Yes	
row_71	EREG	2004	-25.798236846923828	-0.28968906	Yes	
row_72	AURKB	2013	-27.046825408935547	-0.28044972	Yes	
row_73	NCAPH	2014	-27.048917770385742	-0.26747283	Yes	
row_74	WEE1	2027	-28.181522369384766	-0.2595574	Yes	
row_75	CDC25B	2028	-28.218364715576172	-0.24601945	Yes	
row_76	NEK9	2040	-29.7218074798584	-0.23689799	Yes	
row_77	CDCA8	2045	-30.451913833618164	-0.22415675	Yes	
row_78	AURKA	2056	-31.56000328063965	-0.21368635	Yes	
row_79	CKAP5	2060	-31.805416107177734	-0.19982868	Yes	
row_80	ANAPC16	2069	-32.5350341796875	-0.18795635	Yes	
row_81	VRK1	2076	-33.05924987792969	-0.17489839	Yes	
row_82	HMGA2	2079	-33.35729217529297	-0.15982914	Yes	
row_83	SPDL1	2096	-35.36600875854492	-0.1503352	Yes	
row_84	CCND1	2102	-35.97298812866211	-0.13541226	Yes	
row_85	ZWILCH	2110	-36.67355728149414	-0.121087365	Yes	
row_86	E2F7	2141	-40.64704513549805	-0.115598805	Yes	
row_87	ITGB3BP	2143	-42.03142547607422	-0.095901005	Yes	
row_88	NUF2	2148	-42.90642166137695	-0.07718464	Yes	
row_89	CDC25A	2156	-44.6638298034668	-0.05902636	Yes	
row_90	ARL8B	2186	-56.39438247680664	-0.04551584	Yes	
row_91	SEPTIN8	2196	-62.511383056640625	-0.019729214	Yes	
row_92	KIF2C	2208	-76.17228698730469	0.011677182	Yes	
